trade_date,start_close,natural_days_to_5pct_high_low_move,breach_date,breach_side,breach_high,breach_low,upper_bound,lower_bound
2021-11-10,7535.23,13,2021-11-22,up,7948.02,7822.96,7911.99,7158.47
2021-11-11,7593.73,13,2021-11-23,up,7974.51,7933.20,7973.42,7214.04
2021-11-12,7697.81,19,2021-11-30,up,8082.90,7991.19,8082.70,7312.92
2021-11-15,7676.48,16,2021-11-30,up,8082.90,7991.19,8060.30,7292.66
2021-11-16,7589.18,8,2021-11-23,up,7974.51,7933.20,7968.64,7209.72
2021-11-17,7725.09,69,2022-01-24,down,7462.53,7333.00,8111.34,7338.84
2021-11-18,7714.80,69,2022-01-25,down,7440.55,7133.07,8100.54,7329.06
2021-11-19,7803.76,64,2022-01-21,down,7493.02,7384.40,8193.95,7413.57
2021-11-22,7947.37,60,2022-01-20,down,7672.76,7488.86,8344.74,7550.00
2021-11-23,7941.56,59,2022-01-20,down,7672.76,7488.86,8338.64,7544.48
2021-11-24,7938.77,58,2022-01-20,down,7672.76,7488.86,8335.71,7541.83
2021-11-25,7925.76,57,2022-01-20,down,7672.76,7488.86,8322.05,7529.47
2021-11-26,7940.79,56,2022-01-20,down,7672.76,7488.86,8337.83,7543.75
2021-11-29,7999.83,47,2022-01-14,down,7714.50,7590.19,8399.82,7599.84
2021-11-30,8054.29,42,2022-01-10,down,7756.97,7624.93,8457.00,7651.58
2021-12-01,8055.82,41,2022-01-10,down,7756.97,7624.93,8458.61,7653.03
2021-12-02,7968.24,50,2022-01-20,down,7672.76,7488.86,8366.65,7569.83
2021-12-03,8023.96,43,2022-01-14,down,7714.50,7590.19,8425.16,7622.76
2021-12-06,7906.76,46,2022-01-20,down,7672.76,7488.86,8302.10,7511.42
2021-12-07,7781.44,46,2022-01-21,down,7493.02,7384.40,8170.51,7392.37
2021-12-08,7922.55,44,2022-01-20,down,7672.76,7488.86,8318.68,7526.42
2021-12-09,7931.76,43,2022-01-20,down,7672.76,7488.86,8328.35,7535.17
2021-12-10,7949.12,42,2022-01-20,down,7672.76,7488.86,8346.58,7551.66
2021-12-13,7984.90,39,2022-01-20,down,7672.76,7488.86,8384.15,7585.65
2021-12-14,7981.83,38,2022-01-20,down,7672.76,7488.86,8380.92,7582.74
2021-12-15,7955.58,37,2022-01-20,down,7672.76,7488.86,8353.36,7557.80
2021-12-16,8005.98,30,2022-01-14,down,7714.50,7590.19,8406.28,7605.68
2021-12-17,7894.10,35,2022-01-20,down,7672.76,7488.86,8288.81,7499.40
2021-12-20,7751.95,36,2022-01-24,down,7462.53,7333.00,8139.55,7364.35
2021-12-21,7849.03,32,2022-01-21,down,7493.02,7384.40,8241.48,7456.58
2021-12-22,7930.81,30,2022-01-20,down,7672.76,7488.86,8327.35,7534.27
2021-12-23,7932.66,29,2022-01-20,down,7672.76,7488.86,8329.29,7536.03
2021-12-24,7776.61,29,2022-01-21,down,7493.02,7384.40,8165.44,7387.78
2021-12-27,7776.43,26,2022-01-21,down,7493.02,7384.40,8165.25,7387.61
2021-12-28,7863.53,25,2022-01-21,down,7493.02,7384.40,8256.71,7470.35
2021-12-29,7855.43,24,2022-01-21,down,7493.02,7384.40,8248.20,7462.66
2021-12-30,7924.53,22,2022-01-20,down,7672.76,7488.86,8320.76,7528.30
2021-12-31,8010.32,15,2022-01-14,down,7714.50,7590.19,8410.84,7609.80
2022-01-04,7983.07,17,2022-01-20,down,7672.76,7488.86,8382.22,7583.92
2022-01-05,7781.68,17,2022-01-21,down,7493.02,7384.40,8170.76,7392.60
2022-01-06,7844.52,16,2022-01-21,down,7493.02,7384.40,8236.75,7452.29
2022-01-07,7682.70,19,2022-01-25,down,7440.55,7133.07,8066.84,7298.56
2022-01-10,7734.19,15,2022-01-24,down,7462.53,7333.00,8120.90,7347.48
2022-01-11,7646.69,15,2022-01-25,down,7440.55,7133.07,8029.02,7264.36
2022-01-12,7779.52,10,2022-01-21,down,7493.02,7384.40,8168.50,7390.54
2022-01-13,7644.79,13,2022-01-25,down,7440.55,7133.07,8027.03,7262.55
2022-01-14,7675.37,12,2022-01-25,down,7440.55,7133.07,8059.14,7291.60
2022-01-17,7808.09,5,2022-01-21,down,7493.02,7384.40,8198.49,7417.69
2022-01-18,7758.60,7,2022-01-24,down,7462.53,7333.00,8146.53,7370.67
2022-01-19,7665.18,7,2022-01-25,down,7440.55,7133.07,8048.44,7281.92
2022-01-20,7492.61,7,2022-01-26,down,7226.64,7071.47,7867.24,7117.98
2022-01-21,7388.74,7,2022-01-27,down,7191.48,6959.46,7758.18,7019.30
2022-01-24,7425.40,4,2022-01-27,down,7191.48,6959.46,7796.67,7054.13
2022-01-25,7133.07,44,2022-03-09,down,6925.55,6511.91,7489.72,6776.42
2022-01-26,7171.03,43,2022-03-09,down,6925.55,6511.91,7529.58,6812.48
2022-01-27,6960.11,26,2022-02-21,up,7334.91,7259.76,7308.12,6612.10
2022-01-28,6973.01,25,2022-02-21,up,7334.91,7259.76,7321.66,6624.36
2022-02-07,7061.62,17,2022-02-23,up,7450.40,7289.74,7414.70,6708.54
2022-02-08,7080.62,16,2022-02-23,up,7450.40,7289.74,7434.65,6726.59
2022-02-09,7211.43,28,2022-03-08,down,7118.51,6824.03,7572.00,6850.86
2022-02-10,7175.62,28,2022-03-09,down,6925.55,6511.91,7534.40,6816.84
2022-02-11,7033.85,13,2022-02-23,up,7450.40,7289.74,7385.54,6682.16
2022-02-14,7006.08,10,2022-02-23,up,7450.40,7289.74,7356.38,6655.78
2022-02-15,7124.85,10,2022-02-24,up,7481.14,7174.78,7481.09,6768.61
2022-02-16,7183.11,22,2022-03-09,down,6925.55,6511.91,7542.27,6823.95
2022-02-17,7220.61,20,2022-03-08,down,7118.51,6824.03,7581.64,6859.58
2022-02-18,7251.79,19,2022-03-08,down,7118.51,6824.03,7614.38,6889.20
2022-02-21,7334.59,16,2022-03-08,down,7118.51,6824.03,7701.32,6967.86
2022-02-22,7279.24,15,2022-03-08,down,7118.51,6824.03,7643.20,6915.28
2022-02-23,7450.40,13,2022-03-07,down,7230.81,7050.35,7822.92,7077.88
2022-02-24,7285.12,13,2022-03-08,down,7118.51,6824.03,7649.38,6920.86
2022-02-25,7361.96,12,2022-03-08,down,7118.51,6824.03,7730.06,6993.86
2022-02-28,7419.83,9,2022-03-08,down,7118.51,6824.03,7790.82,7048.84
2022-03-01,7429.44,7,2022-03-07,down,7230.81,7050.35,7800.91,7057.97
2022-03-02,7414.31,7,2022-03-08,down,7118.51,6824.03,7785.03,7043.59
2022-03-03,7342.61,6,2022-03-08,down,7118.51,6824.03,7709.74,6975.48
2022-03-04,7241.56,5,2022-03-08,down,7118.51,6824.03,7603.64,6879.48
2022-03-07,7085.73,3,2022-03-09,down,6925.55,6511.91,7440.02,6731.44
2022-03-08,6871.22,2,2022-03-09,down,6925.55,6511.91,7214.78,6527.66
2022-03-09,6796.04,8,2022-03-16,down,6704.18,6330.41,7135.84,6456.24
2022-03-10,6952.52,6,2022-03-15,down,6790.24,6473.48,7300.15,6604.89
2022-03-11,6990.78,5,2022-03-15,down,6790.24,6473.48,7340.32,6641.24
2022-03-14,6800.59,3,2022-03-16,down,6704.18,6330.41,7140.62,6460.56
2022-03-15,6473.48,3,2022-03-17,up,6934.49,6768.61,6797.15,6149.81
2022-03-16,6692.97,27,2022-04-11,down,6544.29,6297.39,7027.62,6358.32
2022-03-17,6818.54,26,2022-04-11,down,6544.29,6297.39,7159.47,6477.61
2022-03-18,6879.37,22,2022-04-08,down,6644.76,6496.18,7223.34,6535.40
2022-03-21,6954.41,19,2022-04-08,down,6644.76,6496.18,7302.13,6606.69
2022-03-22,6923.44,18,2022-04-08,down,6644.76,6496.18,7269.61,6577.27
2022-03-23,6966.95,17,2022-04-08,down,6644.76,6496.18,7315.30,6618.60
2022-03-24,6900.81,16,2022-04-08,down,6644.76,6496.18,7245.85,6555.77
2022-03-25,6819.81,18,2022-04-11,down,6544.29,6297.39,7160.80,6478.82
2022-03-28,6767.25,15,2022-04-11,down,6544.29,6297.39,7105.61,6428.89
2022-03-29,6725.68,14,2022-04-11,down,6544.29,6297.39,7061.96,6389.40
2022-03-30,6864.75,10,2022-04-08,down,6644.76,6496.18,7207.99,6521.51
2022-03-31,6772.07,12,2022-04-11,down,6544.29,6297.39,7110.67,6433.47
2022-04-01,6772.60,11,2022-04-11,down,6544.29,6297.39,7111.23,6433.97
2022-04-06,6764.29,6,2022-04-11,down,6544.29,6297.39,7102.50,6426.08
2022-04-07,6623.59,6,2022-04-12,down,6414.50,6259.05,6954.77,6292.41
2022-04-08,6575.28,8,2022-04-15,down,6334.48,6229.41,6904.04,6246.52
2022-04-11,6328.07,11,2022-04-21,down,6236.55,5966.03,6644.47,6011.67
2022-04-12,6414.42,10,2022-04-21,down,6236.55,5966.03,6735.14,6093.70
2022-04-13,6286.25,9,2022-04-21,down,6236.55,5966.03,6600.56,5971.94
2022-04-14,6359.71,8,2022-04-21,down,6236.55,5966.03,6677.70,6041.72
2022-04-15,6275.07,8,2022-04-22,down,5965.41,5851.23,6588.82,5961.32
2022-04-18,6326.02,4,2022-04-21,down,6236.55,5966.03,6642.32,6009.72
2022-04-19,6345.79,3,2022-04-21,down,6236.55,5966.03,6663.08,6028.50
2022-04-20,6234.25,3,2022-04-22,down,5965.41,5851.23,6545.96,5922.54
2022-04-21,5981.38,5,2022-04-25,down,5776.18,5431.61,6280.45,5682.31
2022-04-22,5891.81,4,2022-04-25,down,5776.18,5431.61,6186.40,5597.22
2022-04-25,5431.61,5,2022-04-29,up,5753.08,5517.72,5703.19,5160.03
2022-04-26,5266.55,2,2022-04-27,up,5541.11,5164.75,5529.88,5003.22
2022-04-27,5540.72,9,2022-05-05,up,5884.38,5712.06,5817.76,5263.68
2022-04-28,5493.91,8,2022-05-05,up,5884.38,5712.06,5768.61,5219.21
2022-04-29,5734.49,13,2022-05-11,up,6147.86,5959.79,6021.21,5447.77
2022-05-05,5836.93,7,2022-05-11,up,6147.86,5959.79,6128.78,5545.08
2022-05-06,5764.69,6,2022-05-11,up,6147.86,5959.79,6052.92,5476.46
2022-05-09,5840.89,3,2022-05-11,up,6147.86,5959.79,6132.93,5548.85
2022-05-10,5950.67,11,2022-05-20,up,6263.44,6176.13,6248.20,5653.14
2022-05-11,6003.03,13,2022-05-23,up,6345.00,6267.83,6303.18,5702.88
2022-05-12,6034.57,12,2022-05-23,up,6345.00,6267.83,6336.30,5732.84
2022-05-13,6071.67,20,2022-06-01,up,6398.35,6316.58,6375.25,5768.09
2022-05-16,6082.88,17,2022-06-01,up,6398.35,6316.58,6387.02,5778.74
2022-05-17,6118.46,17,2022-06-02,up,6449.97,6329.07,6424.38,5812.54
2022-05-18,6127.80,16,2022-06-02,up,6449.97,6329.07,6434.19,5821.41
2022-05-19,6180.19,19,2022-06-06,up,6612.80,6449.24,6489.20,5871.18
2022-05-20,6263.44,18,2022-06-06,up,6612.80,6449.24,6576.61,5950.27
2022-05-23,6343.47,22,2022-06-13,up,6683.91,6573.57,6660.64,6026.30
2022-05-24,6081.64,9,2022-06-01,up,6398.35,6316.58,6385.72,5777.56
2022-05-25,6188.27,13,2022-06-06,up,6612.80,6449.24,6497.68,5878.86
2022-05-26,6227.10,12,2022-06-06,up,6612.80,6449.24,6538.46,5915.74
2022-05-27,6210.09,11,2022-06-06,up,6612.80,6449.24,6520.59,5899.59
2022-05-30,6282.36,8,2022-06-06,up,6612.80,6449.24,6596.48,5968.24
2022-05-31,6353.35,14,2022-06-13,up,6683.91,6573.57,6671.02,6035.68
2022-06-01,6373.32,15,2022-06-15,up,6759.38,6653.76,6691.99,6054.65
2022-06-02,6442.93,16,2022-06-17,up,6782.49,6643.10,6765.08,6120.78
2022-06-06,6604.98,19,2022-06-24,up,6954.45,6862.46,6935.23,6274.73
2022-06-07,6597.83,18,2022-06-24,up,6954.45,6862.46,6927.72,6267.94
2022-06-08,6608.89,17,2022-06-24,up,6954.45,6862.46,6939.33,6278.45
2022-06-09,6490.38,12,2022-06-20,up,6874.38,6783.62,6814.90,6165.86
2022-06-10,6627.75,18,2022-06-27,up,7012.12,6940.52,6959.14,6296.36
2022-06-13,6674.80,15,2022-06-27,up,7012.12,6940.52,7008.54,6341.06
2022-06-14,6665.25,14,2022-06-27,up,7012.12,6940.52,6998.51,6331.99
2022-06-15,6653.76,13,2022-06-27,up,7012.12,6940.52,6986.45,6321.07
2022-06-16,6696.76,13,2022-06-28,up,7081.28,6956.30,7031.60,6361.92
2022-06-17,6774.74,35,2022-07-21,up,7134.22,7067.15,7113.48,6436.00
2022-06-20,6848.75,39,2022-07-28,up,7196.73,7112.74,7191.19,6506.31
2022-06-21,6779.14,31,2022-07-21,up,7134.22,7067.15,7118.10,6440.18
2022-06-22,6691.81,7,2022-06-28,up,7081.28,6956.30,7026.40,6357.22
2022-06-23,6845.45,36,2022-07-28,up,7196.73,7112.74,7187.72,6503.18
2022-06-24,6931.65,49,2022-08-11,up,7295.89,7212.40,7278.23,6585.07
2022-06-27,7002.93,51,2022-08-16,up,7356.11,7280.92,7353.08,6652.78
2022-06-28,7079.72,66,2022-09-01,down,6819.62,6698.84,7433.71,6725.73
2022-06-29,6900.99,44,2022-08-11,up,7295.89,7212.40,7246.04,6555.94
2022-06-30,6995.53,48,2022-08-16,up,7356.11,7280.92,7345.31,6645.75
2022-07-01,6994.50,47,2022-08-16,up,7356.11,7280.92,7344.23,6644.77
2022-07-04,7076.32,60,2022-09-01,down,6819.62,6698.84,7430.14,6722.50
2022-07-05,7036.00,73,2022-09-15,down,6866.55,6543.20,7387.80,6684.20
2022-07-06,6953.98,38,2022-08-12,up,7311.89,7228.34,7301.68,6606.28
2022-07-07,7041.87,71,2022-09-15,down,6866.55,6543.20,7393.96,6689.78
2022-07-08,7000.79,40,2022-08-16,up,7356.11,7280.92,7350.83,6650.75
2022-07-11,6893.63,32,2022-08-11,up,7295.89,7212.40,7238.31,6548.95
2022-07-12,6779.56,10,2022-07-21,up,7134.22,7067.15,7118.54,6440.58
2022-07-13,6834.90,16,2022-07-28,up,7196.73,7112.74,7176.64,6493.15
2022-07-14,6920.87,29,2022-08-11,up,7295.89,7212.40,7266.91,6574.83
2022-07-15,6852.82,14,2022-07-28,up,7196.73,7112.74,7195.46,6510.18
2022-07-18,6953.93,26,2022-08-12,up,7311.89,7228.34,7301.63,6606.23
2022-07-19,7009.32,32,2022-08-19,up,7369.73,7234.41,7359.79,6658.85
2022-07-20,7110.10,43,2022-08-31,down,6966.99,6738.52,7465.61,6754.60
2022-07-21,7075.29,43,2022-09-01,down,6819.62,6698.84,7429.05,6721.53
2022-07-22,7034.60,56,2022-09-15,down,6866.55,6543.20,7386.33,6682.87
2022-07-25,6948.91,19,2022-08-12,up,7311.89,7228.34,7296.36,6601.46
2022-07-26,7027.42,52,2022-09-15,down,6866.55,6543.20,7378.79,6676.05
2022-07-27,7099.43,36,2022-08-31,down,6966.99,6738.52,7454.40,6744.46
2022-07-28,7150.20,35,2022-08-31,down,6966.99,6738.52,7507.71,6792.69
2022-07-29,7117.43,34,2022-08-31,down,6966.99,6738.52,7473.30,6761.56
2022-08-01,7180.45,31,2022-08-31,down,6966.99,6738.52,7539.47,6821.43
2022-08-02,6957.98,11,2022-08-12,up,7311.89,7228.34,7305.88,6610.08
2022-08-03,6916.67,9,2022-08-11,up,7295.89,7212.40,7262.50,6570.84
2022-08-04,6960.31,9,2022-08-12,up,7311.89,7228.34,7308.33,6612.29
2022-08-05,7090.00,28,2022-09-01,down,6819.62,6698.84,7444.50,6735.50
2022-08-08,7176.11,24,2022-08-31,down,6966.99,6738.52,7534.92,6817.30
2022-08-09,7207.40,23,2022-08-31,down,6966.99,6738.52,7567.77,6847.03
2022-08-10,7212.08,22,2022-08-31,down,6966.99,6738.52,7572.68,6851.48
2022-08-11,7294.49,19,2022-08-29,down,7022.79,6858.43,7659.21,6929.77
2022-08-12,7228.83,18,2022-08-29,down,7022.79,6858.43,7590.27,6867.39
2022-08-15,7283.50,15,2022-08-29,down,7022.79,6858.43,7647.68,6919.32
2022-08-16,7324.62,10,2022-08-25,down,7080.73,6930.84,7690.85,6958.39
2022-08-17,7328.67,9,2022-08-25,down,7080.73,6930.84,7695.10,6962.24
2022-08-18,7351.44,8,2022-08-25,down,7080.73,6930.84,7719.01,6983.87
2022-08-19,7234.41,11,2022-08-29,down,7022.79,6858.43,7596.13,6872.69
2022-08-22,7288.58,8,2022-08-29,down,7022.79,6858.43,7653.01,6924.15
2022-08-23,7306.02,3,2022-08-25,down,7080.73,6930.84,7671.32,6940.72
2022-08-24,7039.41,23,2022-09-15,down,6866.55,6543.20,7391.38,6687.44
2022-08-25,7016.31,22,2022-09-15,down,6866.55,6543.20,7367.13,6665.49
2022-08-26,6980.18,21,2022-09-15,down,6866.55,6543.20,7329.19,6631.17
2022-08-29,7021.31,18,2022-09-15,down,6866.55,6543.20,7372.38,6670.24
2022-08-30,6976.72,17,2022-09-15,down,6866.55,6543.20,7325.56,6627.88
2022-08-31,6750.74,20,2022-09-19,down,6504.75,6364.07,7088.28,6413.20
2022-09-01,6717.10,19,2022-09-19,down,6504.75,6364.07,7052.96,6381.24
2022-09-02,6776.83,18,2022-09-19,down,6504.75,6364.07,7115.67,6437.99
2022-09-05,6791.09,15,2022-09-19,down,6504.75,6364.07,7130.64,6451.54
2022-09-06,6919.65,10,2022-09-15,down,6866.55,6543.20,7265.63,6573.67
2022-09-07,6963.52,9,2022-09-15,down,6866.55,6543.20,7311.70,6615.34
2022-09-08,6897.10,8,2022-09-15,down,6866.55,6543.20,7241.96,6552.24
2022-09-09,6913.58,7,2022-09-15,down,6866.55,6543.20,7259.26,6567.90
2022-09-13,6904.08,3,2022-09-15,down,6866.55,6543.20,7249.28,6558.88
2022-09-14,6829.56,3,2022-09-16,down,6632.56,6480.10,7171.04,6488.08
2022-09-15,6619.19,12,2022-09-26,down,6404.01,6274.34,6950.15,6288.23
2022-09-16,6481.24,15,2022-09-30,down,6241.96,6123.99,6805.30,6157.18
2022-09-19,6399.80,22,2022-10-10,down,6154.06,5964.62,6719.79,6079.81
2022-09-20,6482.13,11,2022-09-30,down,6241.96,6123.99,6806.24,6158.02
2022-09-21,6480.60,10,2022-09-30,down,6241.96,6123.99,6804.63,6156.57
2022-09-22,6487.27,9,2022-09-30,down,6241.96,6123.99,6811.63,6162.91
2022-09-23,6363.68,18,2022-10-10,down,6154.06,5964.62,6681.86,6045.50
2022-09-26,6283.59,15,2022-10-10,down,6154.06,5964.62,6597.77,5969.41
2022-09-27,6409.78,14,2022-10-10,down,6154.06,5964.62,6730.27,6089.29
2022-09-28,6211.11,21,2022-10-18,up,6551.80,6447.78,6521.67,5900.55
2022-09-29,6228.78,20,2022-10-18,up,6551.80,6447.78,6540.22,5917.34
2022-09-30,6124.86,18,2022-10-17,up,6476.40,6370.15,6431.10,5818.62
2022-10-10,5984.50,4,2022-10-13,up,6311.51,6146.40,6283.73,5685.27
2022-10-11,6017.72,4,2022-10-14,up,6427.47,6286.67,6318.61,5716.83
2022-10-12,6192.65,7,2022-10-18,up,6551.80,6447.78,6502.28,5883.02
2022-10-13,6252.22,22,2022-11-03,up,6576.37,6461.30,6564.83,5939.61
2022-10-14,6406.46,25,2022-11-07,up,6749.76,6660.98,6726.78,6086.14
2022-10-17,6472.45,68,2022-12-23,down,6197.24,6120.94,6796.07,6148.83
2022-10-18,6508.50,66,2022-12-22,down,6319.57,6171.18,6833.93,6183.07
2022-10-19,6461.15,66,2022-12-23,down,6197.24,6120.94,6784.21,6138.09
2022-10-20,6429.70,23,2022-11-11,up,6776.74,6641.76,6751.19,6108.21
2022-10-21,6432.33,22,2022-11-11,up,6776.74,6641.76,6753.95,6110.71
2022-10-24,6378.43,12,2022-11-04,up,6719.51,6568.78,6697.35,6059.51
2022-10-25,6355.78,11,2022-11-04,up,6719.51,6568.78,6673.57,6037.99
2022-10-26,6491.69,59,2022-12-23,down,6197.24,6120.94,6816.27,6167.11
2022-10-27,6461.61,58,2022-12-23,down,6197.24,6120.94,6784.69,6138.53
2022-10-28,6239.93,6,2022-11-02,up,6557.01,6424.66,6551.93,5927.93
2022-10-31,6292.62,5,2022-11-04,up,6719.51,6568.78,6607.25,5977.99
2022-11-01,6439.82,11,2022-11-11,up,6776.74,6641.76,6761.81,6117.83
2022-11-02,6524.51,51,2022-12-22,down,6319.57,6171.18,6850.74,6198.28
2022-11-03,6566.84,50,2022-12-22,down,6319.57,6171.18,6895.18,6238.50
2022-11-04,6709.64,46,2022-12-19,down,6537.14,6367.45,7045.12,6374.16
2022-11-07,6713.64,43,2022-12-19,down,6537.14,6367.45,7049.32,6377.96
2022-11-08,6694.96,43,2022-12-20,down,6389.05,6321.14,7029.71,6360.21
2022-11-09,6676.01,42,2022-12-20,down,6389.05,6321.14,7009.81,6342.21
2022-11-10,6603.31,42,2022-12-21,down,6344.66,6255.35,6933.48,6273.14
2022-11-11,6643.48,41,2022-12-21,down,6344.66,6255.35,6975.65,6311.31
2022-11-14,6599.67,38,2022-12-21,down,6344.66,6255.35,6929.65,6269.69
2022-11-15,6752.51,14,2022-11-28,down,6494.98,6412.03,7090.14,6414.88
2022-11-16,6702.04,35,2022-12-20,down,6389.05,6321.14,7037.14,6366.94
2022-11-17,6714.50,33,2022-12-19,down,6537.14,6367.45,7050.23,6378.77
2022-11-18,6658.40,33,2022-12-20,down,6389.05,6321.14,6991.32,6325.48
2022-11-21,6689.33,30,2022-12-20,down,6389.05,6321.14,7023.80,6354.86
2022-11-22,6583.23,31,2022-12-22,down,6319.57,6171.18,6912.39,6254.07
2022-11-23,6567.99,30,2022-12-22,down,6319.57,6171.18,6896.39,6239.59
2022-11-24,6586.86,28,2022-12-21,down,6344.66,6255.35,6916.20,6257.52
2022-11-25,6512.16,28,2022-12-22,down,6319.57,6171.18,6837.77,6186.55
2022-11-28,6492.71,26,2022-12-23,down,6197.24,6120.94,6817.35,6168.07
2022-11-29,6594.32,23,2022-12-21,down,6344.66,6255.35,6924.04,6264.60
2022-11-30,6590.31,22,2022-12-21,down,6344.66,6255.35,6919.83,6260.79
2022-12-01,6658.43,20,2022-12-20,down,6389.05,6321.14,6991.35,6325.51
2022-12-02,6680.54,19,2022-12-20,down,6389.05,6321.14,7014.57,6346.51
2022-12-05,6714.37,15,2022-12-19,down,6537.14,6367.45,7050.09,6378.65
2022-12-06,6703.55,14,2022-12-19,down,6537.14,6367.45,7038.73,6368.37
2022-12-07,6705.29,13,2022-12-19,down,6537.14,6367.45,7040.55,6370.03
2022-12-08,6662.34,13,2022-12-20,down,6389.05,6321.14,6995.46,6329.22
2022-12-09,6680.38,12,2022-12-20,down,6389.05,6321.14,7014.40,6346.36
2022-12-12,6655.67,9,2022-12-20,down,6389.05,6321.14,6988.45,6322.89
2022-12-13,6593.67,9,2022-12-21,down,6344.66,6255.35,6923.35,6263.99
2022-12-14,6570.02,9,2022-12-22,down,6319.57,6171.18,6898.52,6241.52
2022-12-15,6597.55,7,2022-12-21,down,6344.66,6255.35,6927.43,6267.67
2022-12-16,6519.44,7,2022-12-22,down,6319.57,6171.18,6845.41,6193.47
2022-12-19,6390.77,33,2023-01-20,up,6740.13,6690.14,6710.31,6071.23
2022-12-20,6341.58,31,2023-01-19,up,6678.18,6590.42,6658.66,6024.50
2022-12-21,6289.14,27,2023-01-16,up,6628.73,6521.45,6603.60,5974.68
2022-12-22,6186.93,16,2023-01-06,up,6539.76,6478.63,6496.28,5877.58
2022-12-23,6160.75,14,2023-01-05,up,6489.99,6413.75,6468.79,5852.71
2022-12-26,6275.52,22,2023-01-16,up,6628.73,6521.45,6589.30,5961.74
2022-12-27,6325.63,24,2023-01-19,up,6678.18,6590.42,6641.91,6009.35
2022-12-28,6268.47,20,2023-01-16,up,6628.73,6521.45,6581.89,5955.05
2022-12-29,6261.83,19,2023-01-16,up,6628.73,6521.45,6574.92,5948.74
2022-12-30,6281.62,18,2023-01-16,up,6628.73,6521.45,6595.70,5967.54
2023-01-03,6423.70,28,2023-01-30,up,6839.84,6780.37,6744.89,6102.51
2023-01-04,6421.28,27,2023-01-30,up,6839.84,6780.37,6742.34,6100.22
2023-01-05,6485.47,26,2023-01-30,up,6839.84,6780.37,6809.74,6161.20
2023-01-06,6500.32,25,2023-01-30,up,6839.84,6780.37,6825.34,6175.30
2023-01-09,6535.75,24,2023-02-01,up,6916.73,6812.79,6862.54,6208.96
2023-01-10,6540.20,23,2023-02-01,up,6916.73,6812.79,6867.21,6213.19
2023-01-11,6486.90,20,2023-01-30,up,6839.84,6780.37,6811.24,6162.55
2023-01-12,6489.57,19,2023-01-30,up,6839.84,6780.37,6814.05,6165.09
2023-01-13,6517.51,20,2023-02-01,up,6916.73,6812.79,6843.39,6191.63
2023-01-16,6591.81,18,2023-02-02,up,6969.79,6908.70,6921.40,6262.22
2023-01-17,6597.49,17,2023-02-02,up,6969.79,6908.70,6927.36,6267.62
2023-01-18,6613.01,16,2023-02-02,up,6969.79,6908.70,6943.66,6282.36
2023-01-19,6676.08,23,2023-02-10,up,7015.25,6926.48,7009.88,6342.28
2023-01-20,6736.85,27,2023-02-15,up,7076.87,7038.99,7073.69,6400.01
2023-01-30,6786.45,116,2023-05-25,down,6541.39,6424.45,7125.77,6447.13
2023-01-31,6805.28,115,2023-05-25,down,6541.39,6424.45,7145.54,6465.02
2023-02-01,6916.72,84,2023-04-25,down,6711.57,6517.27,7262.56,6570.88
2023-02-02,6933.23,83,2023-04-25,down,6711.57,6517.27,7279.89,6586.57
2023-02-03,6925.08,82,2023-04-25,down,6711.57,6517.27,7271.33,6578.83
2023-02-06,6891.41,79,2023-04-25,down,6711.57,6517.27,7235.98,6546.84
2023-02-07,6924.32,78,2023-04-25,down,6711.57,6517.27,7270.54,6578.10
2023-02-08,6877.72,77,2023-04-25,down,6711.57,6517.27,7221.61,6533.83
2023-02-09,6999.18,76,2023-04-25,down,6711.57,6517.27,7349.14,6649.22
2023-02-10,6975.39,75,2023-04-25,down,6711.57,6517.27,7324.16,6626.62
2023-02-13,7052.18,30,2023-03-14,down,6824.25,6690.09,7404.79,6699.57
2023-02-14,7061.45,29,2023-03-14,down,6824.25,6690.09,7414.52,6708.38
2023-02-15,7063.60,28,2023-03-14,down,6824.25,6690.09,7416.78,6710.42
2023-02-16,6925.20,69,2023-04-25,down,6711.57,6517.27,7271.46,6578.94
2023-02-17,6868.55,68,2023-04-25,down,6711.57,6517.27,7211.98,6525.12
2023-02-20,6959.36,65,2023-04-25,down,6711.57,6517.27,7307.33,6611.39
2023-02-21,6990.48,64,2023-04-25,down,6711.57,6517.27,7340.00,6640.96
2023-02-22,6998.43,63,2023-04-25,down,6711.57,6517.27,7348.35,6648.51
2023-02-23,6966.79,62,2023-04-25,down,6711.57,6517.27,7315.13,6618.45
2023-02-24,6944.82,61,2023-04-25,down,6711.57,6517.27,7292.06,6597.58
2023-02-27,6894.30,58,2023-04-25,down,6711.57,6517.27,7239.02,6549.59
2023-02-28,6955.57,57,2023-04-25,down,6711.57,6517.27,7303.35,6607.79
2023-03-01,7002.77,56,2023-04-25,down,6711.57,6517.27,7352.91,6652.63
2023-03-02,6972.31,55,2023-04-25,down,6711.57,6517.27,7320.93,6623.69
2023-03-03,6967.94,54,2023-04-25,down,6711.57,6517.27,7316.34,6619.54
2023-03-06,6997.04,51,2023-04-25,down,6711.57,6517.27,7346.89,6647.19
2023-03-07,6855.34,70,2023-05-15,down,6585.91,6466.45,7198.11,6512.57
2023-03-08,6891.46,49,2023-04-25,down,6711.57,6517.27,7236.03,6546.89
2023-03-09,6892.86,48,2023-04-25,down,6711.57,6517.27,7237.50,6548.22
2023-03-10,6798.30,77,2023-05-25,down,6541.39,6424.45,7138.22,6458.39
