时间,基准收益,策略收益,当日盈利,当日亏损,当日买入,当日卖出,超额收益(%)
2025-01-07 16:00:00,-46.37,273.19,15188,0,0,0,595.86
2025-01-08 16:00:00,-46.66,270.89,0,-115069,0,0,595.33
2025-01-09 16:00:00,-46.56,270.89,0,-59,0,0,594.03
2025-01-10 16:00:00,-47.76,256.37,0,-726226,0,0,582.18
2025-01-13 16:00:00,-47.62,257.95,79110.31,0,3698292,-3692460,583.37
2025-01-14 16:00:00,-45.25,273.28,766690,0,0,0,581.79
2025-01-15 16:00:00,-45.59,273.48,9916,0,0,0,586.42
2025-01-16 16:00:00,-45.34,275.87,119232,0,0,0,587.65
2025-01-17 16:00:00,-44.97,276.29,21371,0,0,0,583.79
2025-01-20 16:00:00,-44.61,280.66,218127.83,0,3868896,-3894228,587.24
2025-01-21 16:00:00,-44.34,279.81,0,-42142,0,0,582.38
2025-01-22 16:00:00,-44.83,272.43,0,-369348,0,0,575.06
2025-01-23 16:00:00,-45.08,273.77,67028,0,0,0,580.57
2025-01-24 16:00:00,-44.06,279.55,289383,0,0,0,578.49
2025-01-27 16:00:00,-44.92,279.21,0,-17291.32,4080192,-4074816,588.47
2025-02-05 16:00:00,-44.59,280.98,88580.8,0,3927640,-3942240,587.57
2025-02-06 16:00:00,-43.08,287.27,314705,0,0,0,580.38
2025-02-07 16:00:00,-42.21,291.42,207510,0,0,0,577.31
2025-02-10 16:00:00,-41.49,294.7,163810.54,0,4100298,-4106440,574.59
2025-02-11 16:00:00,-41.68,289.78,0,-245896,0,0,568.35
2025-02-12 16:00:00,-40.79,290.85,53547,0,0,0,560.11
2025-02-13 16:00:00,-41.47,292.18,66508,0,0,0,570.05
2025-02-14 16:00:00,-41.13,298.07,294568,0,0,0,576.18
2025-02-17 16:00:00,-40.82,298.01,0,-3231,0,0,572.54
2025-02-18 16:00:00,-42.13,286.1,0,-595541,0,0,567.19
2025-02-19 16:00:00,-40.75,291.33,261338,0,0,0,560.47
2025-02-20 16:00:00,-40.32,291.61,14215,0,0,0,556.18
2025-02-21 16:00:00,-39.24,290.41,0,-60243,0,0,542.54
2025-02-24 16:00:00,-39.1,291.59,59447,0,0,0,543
2025-02-25 16:00:00,-39.37,285.55,0,-302093,0,0,535.91
2025-02-26 16:00:00,-38.53,290,222422,0,0,0,534.46
2025-02-27 16:00:00,-38.77,295.5,275130,0,0,0,545.93
2025-02-28 16:00:00,-40.93,284.61,0,-544467,0,0,551.11
2025-03-03 16:00:00,-40.89,287.19,129009,0,0,0,555.03
2025-03-04 16:00:00,-40.1,291.04,192195,0,0,0,552.82
2025-03-05 16:00:00,-39.72,286.23,0,-240174,0,0,540.73
2025-03-06 16:00:00,-38.43,291.49,262709,0,0,0,535.85
2025-03-07 16:00:00,-38.69,290.53,0,-47920,0,0,536.98
2025-03-10 16:00:00,-38.56,296.9,318430,0,0,0,546
2025-03-11 16:00:00,-38.27,300.41,175577,0,0,0,548.65
2025-03-12 16:00:00,-38.13,295.25,0,-257893,0,0,538.84
2025-03-13 16:00:00,-39.07,292.23,0,-151361,0,0,543.74
2025-03-14 16:00:00,-38.09,299.61,369315,0,0,0,545.47
2025-03-17 16:00:00,-37.92,305.7,304183.4,0,4526892,-4545024,553.51
2025-03-18 16:00:00,-37.71,305.22,0,-23971,0,0,550.54
2025-03-19 16:00:00,-38.15,303.04,0,-108852,0,0,551.64
2025-03-20 16:00:00,-38.43,305.18,106982,0,0,0,558.08
2025-03-21 16:00:00,-39.65,301.56,0,-181155,0,0,565.39
2025-03-24 16:00:00,-40.08,302.57,50558,0,0,0,571.85
2025-03-25 16:00:00,-40.55,308.93,318148,0,0,0,587.86
2025-03-26 16:00:00,-40.32,325.14,810318,0,0,0,612.37
2025-03-27 16:00:00,-40.38,327.21,103485,0,0,0,616.55
2025-03-28 16:00:00,-40.95,324.55,0,-132934,0,0,618.97
2025-03-31 16:00:00,-41.34,325.66,55616.84,0,6007992,-6002892,625.64
2025-04-01 16:00:00,-41.03,334.03,418427,0,0,0,636.02
2025-04-02 16:00:00,-40.86,331.99,0,-101815,0,0,630.45
2025-04-03 16:00:00,-41.56,333.5,75213,0,0,0,641.79
2025-04-07 16:00:00,-48.22,277.39,0,-2805162,0,0,628.83
2025-04-08 16:00:00,-47.9,294.09,835076,0,0,0,656.41
2025-04-09 16:00:00,-46.75,299.27,259028,0,0,0,649.8
2025-04-10 16:00:00,-45.5,308.09,440899,0,0,0,648.79
2025-04-11 16:00:00,-44.77,305.3,0,-139846,0,0,633.84
2025-04-14 16:00:00,-44.05,308.82,175992,0,0,0,630.69
2025-04-15 16:00:00,-44.28,307.6,0,-60822,0,0,631.51
2025-04-16 16:00:00,-45.02,302.22,0,-269145,0,0,631.58
2025-04-17 16:00:00,-44.98,308.63,320852,0,0,0,642.69
2025-04-18 16:00:00,-45.06,302.76,0,-293756,0,0,633.09
2025-04-21 16:00:00,-43.92,312.89,506507.95,0,3859792,-3870084,636.25
2025-04-22 16:00:00,-43.95,317.19,215258,0,0,0,644.32
2025-04-23 16:00:00,-43.62,311.98,0,-260539,0,0,630.72
2025-04-24 16:00:00,-44.22,314.08,104981,0,0,0,642.34
2025-04-25 16:00:00,-44.04,315.9,91061,0,0,0,643.21
2025-04-28 16:00:00,-44.63,304.98,0,-546293.27,5676000,-5684208,631.41
2025-04-29 16:00:00,-44.38,313.34,418299,0,0,0,643.15
2025-04-30 16:00:00,-43.94,314.52,59026,0,0,0,639.42
2025-05-06 16:00:00,-42.5,319.57,252099.23,0,7538668,-7556288,629.69
2025-05-07 16:00:00,-42.42,321.34,88792,0,0,0,631.75
2025-05-08 16:00:00,-41.98,322.02,33949,0,0,0,627.37
2025-05-09 16:00:00,-42.7,318.77,0,-162689,0,0,630.84
2025-05-12 16:00:00,-41.9,320.92,107746,0,0,0,624.48
2025-05-13 16:00:00,-42.05,321.31,19452,0,0,0,627.02
2025-05-14 16:00:00,-41.96,320.08,0,-61541,0,0,623.78
2025-05-15 16:00:00,-42.94,323.49,170548,0,0,0,642.18
2025-05-16 16:00:00,-42.83,327.91,221041,0,0,0,648.49
2025-05-19 16:00:00,-42.57,328.78,43441.74,0,3897856,-3876848,646.61
2025-05-20 16:00:00,-42.1,335.59,340329,0,0,0,652.31
2025-05-21 16:00:00,-42.23,333.72,0,-93246,0,0,650.77
2025-05-22 16:00:00,-42.85,328.99,0,-236731,0,0,650.64
2025-05-23 16:00:00,-43.57,325.36,0,-181491,0,0,653.78
2025-05-26 16:00:00,-43.2,327.9,126898.81,0,4005248,-4037396,653.35
2025-05-27 16:00:00,-43.39,331.39,174821,0,0,0,662.04
2025-05-28 16:00:00,-43.62,331.16,0,-11607,0,0,664.74
2025-05-29 16:00:00,-42.63,334.33,158289,0,0,0,657.07
2025-05-30 16:00:00,-43.22,331.15,0,-158610,0,0,659.33
2025-06-03 16:00:00,-42.81,334.88,186264.76,0,3976236,-3982592,660.41
2025-06-04 16:00:00,-42.31,337.49,130571,0,0,0,658.35
2025-06-05 16:00:00,-41.9,333.98,0,-175518,0,0,646.95
2025-06-06 16:00:00,-42.03,334.44,23038,0,0,0,649.42
2025-06-09 16:00:00,-41.41,339.48,251787.77,0,4049353,-4036482,650.09
2025-06-10 16:00:00,-41.95,339.45,0,-1114,0,0,657.02
2025-06-11 16:00:00,-41.72,339.67,10971.94,0,0,0,654.41
2025-06-12 16:00:00,-41.66,335.65,0,-201191,0,0,646.74
2025-06-13 16:00:00,-42.47,326.06,0,-479670,0,0,640.59
2025-06-16 16:00:00,-42.08,327.08,51007.29,0,4102270,-4035408,637.36
2025-06-17 16:00:00,-42.14,326.28,0,-39748,0,0,636.74
2025-06-18 16:00:00,-42.2,321,0,-264213,0,0,628.37
2025-06-19 16:00:00,-43.02,317.81,0,-159334,0,0,633.26
2025-06-20 16:00:00,-43.48,320.55,137099,0,0,0,644.07
2025-06-23 16:00:00,-42.74,318.67,0,-94191.5,20802687,-20685149,631.17
2025-06-24 16:00:00,-41.64,326.56,394546,0,0,0,630.91
2025-06-25 16:00:00,-40.87,332.13,278291,0,0,0,630.81
2025-06-26 16:00:00,-41.14,330.14,0,-99347,0,0,630.78
2025-06-27 16:00:00,-40.86,330.32,8883,0,0,0,627.63
2025-06-30 16:00:00,-40.12,335.77,272527,0,0,0,627.74
2025-07-01 16:00:00,-39.95,335.69,0,-3716,0,0,625.55
2025-07-02 16:00:00,-40.56,333.53,0,-108069,0,0,629.36
2025-07-03 16:00:00,-40.24,333.22,0,-15640,0,0,624.93
2025-07-04 16:00:00,-40.53,329.7,0,-175983,0,0,622.55
2025-07-07 16:00:00,-40.39,333.07,168352,0,0,0,626.51
2025-07-08 16:00:00,-39.63,337.41,217243,0,0,0,624.55
2025-07-09 16:00:00,-39.79,338.35,47060,0,0,0,628.04
2025-07-10 16:00:00,-39.64,340.53,108700,0,0,0,629.84
2025-07-11 16:00:00,-39.13,340.99,23375,0,0,0,624.48
2025-07-14 16:00:00,-39.12,341.11,5884,0,0,0,624.56
2025-07-15 16:00:00,-39.3,331.62,0,-474401,0,0,611.07
2025-07-16 16:00:00,-39.12,333.3,83890,0,0,0,611.73
2025-07-17 16:00:00,-38.43,334.16,42820,0,0,0,605.15
2025-07-18 16:00:00,-38.27,334.18,1109,0,0,0,603.35
2025-07-21 16:00:00,-37.7,337.52,167010,0,0,0,602.28
2025-07-22 16:00:00,-37.47,339.42,95049,0,0,0,602.73
2025-07-23 16:00:00,-37.75,339.01,0,-20659,0,0,605.24
2025-07-24 16:00:00,-36.87,346.79,389239,0,0,0,607.73
2025-07-25 16:00:00,-36.82,347.48,34343,0,0,0,608.26
2025-07-28 16:00:00,-36.6,343.26,0,-210974.48,4890808,-4850184,599.15
2025-07-29 16:00:00,-36.18,341.49,0,-88501,0,0,591.77
2025-07-30 16:00:00,-36.7,342.58,54369,0,0,0,599.18
2025-07-31 16:00:00,-37.24,333.31,0,-463129,0,0,590.42
2025-08-01 16:00:00,-37.16,336.22,145282,0,0,0,594.18
2025-08-04 16:00:00,-36.5,336.8,28923,0,0,0,587.87
2025-08-05 16:00:00,-36.05,340.02,161130,0,0,0,588.07
2025-08-06 16:00:00,-35.36,341.73,85212,0,0,0,583.37
2025-08-07 16:00:00,-35.35,343.49,88235,0,0,0,585.99
2025-08-08 16:00:00,-35.58,343.99,25128,0,0,0,589.21
2025-08-11 16:00:00,-34.58,346.85,142647.71,0,4941552,-4902944,583.05
2025-08-12 16:00:00,-34.39,347.25,20366,0,0,0,581.68
2025-08-13 16:00:00,-33.45,347.75,24907,0,0,0,572.8
2025-08-14 16:00:00,-34.27,340.99,0,-338142,0,0,570.91
2025-08-15 16:00:00,-32.94,345.54,227817,0,0,0,564.39
2025-08-18 16:00:00,-31.81,347.74,109632.54,0,4965146,-5019168,556.61
2025-08-19 16:00:00,-31.76,348.46,36110,0,0,0,557.18
2025-08-20 16:00:00,-31.17,353.87,270391,0,0,0,559.41
2025-08-21 16:00:00,-31.66,362.43,428129,0,0,0,576.66
2025-08-22 16:00:00,-30.63,361.48,0,-47470,0,0,565.24
2025-08-25 16:00:00,-29.55,365,175867.92,0,10307000,-10251526,560.04
2025-08-26 16:00:00,-29.56,368.56,178232,0,0,0,565.19
2025-08-27 16:00:00,-30.88,357.67,0,-544415,0,0,562.14
2025-08-28 16:00:00,-29.84,355.63,0,-102379,0,0,549.42
2025-08-29 16:00:00,-29.92,353.74,0,-94495,0,0,547.46
2025-09-01 16:00:00,-29.33,354.58,42297,0,0,0,543.24
2025-09-02 16:00:00,-31.09,353.4,0,-59044,0,0,557.96
2025-09-03 16:00:00,-32.1,347.68,0,-285869,0,0,559.32
2025-09-04 16:00:00,-33.66,354.61,346291,0,0,0,585.27
2025-09-05 16:00:00,-31.74,355.7,54739,0,0,0,567.59
2025-09-08 16:00:00,-31.12,359.1,169626.94,0,4900500,-4964544,566.52
2025-09-09 16:00:00,-31.92,359.54,21912,0,0,0,575
2025-09-10 16:00:00,-31.88,359.4,0,-6600,0,0,574.4
2025-09-11 16:00:00,-30.28,364.96,277781,0,0,0,566.9
2025-09-12 16:00:00,-30.07,368.52,178237,0,0,0,569.98
2025-09-15 16:00:00,-30.14,367.03,0,-74514.26,5611062,-5568420,568.52
2025-09-16 16:00:00,-29.5,378.98,597339,0,0,0,579.4
2025-09-17 16:00:00,-28.82,381.79,140523,0,0,0,576.86
2025-09-18 16:00:00,-29.56,373.38,0,-420553,0,0,572.03
2025-09-19 16:00:00,-29.92,383.01,481742,0,0,0,589.23
2025-09-22 16:00:00,-29.44,375.68,0,-366660.56,10788652,-10821512,574.15
2025-09-23 16:00:00,-30.21,377.18,74718,0,0,0,583.74
2025-09-24 16:00:00,-29.02,380.77,179936,0,0,0,577.33
2025-09-25 16:00:00,-29.28,378.31,0,-123201,0,0,576.34
2025-09-26 16:00:00,-30.31,376.09,0,-111059,0,0,583.15
2025-09-29 16:00:00,-29.36,376.76,33420.12,0,5330624,-5325150,574.92
2025-09-30 16:00:00,-28.63,371.12,0,-282125,0,0,560.11
2025-10-09 16:00:00,-27.95,370.96,0,-7915.73,5210856,-5237286,553.66
2025-10-10 16:00:00,-29.02,375.58,230917,0,0,0,570.02
2025-10-13 16:00:00,-29.15,370.08,0,-274524,0,0,563.49
2025-10-14 16:00:00,-30.54,368.74,0,-67158,0,0,574.83
2025-10-15 16:00:00,-29.5,375.2,322669,0,0,0,574.04
2025-10-16 16:00:00,-30.27,371.7,0,-174654,0,0,576.47
2025-10-17 16:00:00,-32.3,371.01,0,-34754,0,0,595.73
2025-10-20 16:00:00,-31.8,375.86,242812,0,0,0,597.74
2025-10-21 16:00:00,-30.81,380.79,246345,0,0,0,594.88
2025-10-22 16:00:00,-31.11,379.87,0,-45919,0,0,596.57
2025-10-23 16:00:00,-31.15,383.58,185336,0,0,0,602.37
2025-10-24 16:00:00,-30.1,377.34,0,-312028,0,0,582.89
2025-10-27 16:00:00,-29.38,378.28,47335.01,0,5340869,-5355180,577.26
2025-10-28 16:00:00,-29.54,375.35,0,-146741,0,0,574.64
2025-10-29 16:00:00,-28.69,377.89,126842,0,0,0,570.16
2025-10-30 16:00:00,-29.48,371.5,0,-319173,0,0,568.6
2025-10-31 16:00:00,-29.28,378,325001,0,0,0,575.9
2025-11-03 16:00:00,-28.98,379.37,68322.09,0,5383422,-5391448,574.98
2025-11-04 16:00:00,-29.95,378,0,-68456,0,0,582.37
2025-11-05 16:00:00,-29.67,380.11,105646,0,0,0,582.65
2025-11-06 16:00:00,-28.85,380.06,0,-2748,0,0,574.72
2025-11-07 16:00:00,-28.95,380.54,23977,0,0,0,576.34
2025-11-10 16:00:00,-28.75,395.59,752453.88,0,5043692,-5052320,595.56
2025-11-11 16:00:00,-28.96,396.26,33822,0,0,0,598.56
2025-11-12 16:00:00,-29.47,403.72,372652,0,0,0,614.19
2025-11-13 16:00:00,-28.49,407.21,174854,0,0,0,609.29
2025-11-14 16:00:00,-29.32,402.66,0,-227638,0,0,611.18
2025-11-17 16:00:00,-29.12,400.7,0,-97804.33,4973582,-4964044,606.41
2025-11-18 16:00:00,-29.83,403.18,123970,0,0,0,617.09
2025-11-19 16:00:00,-30.4,396.41,0,-338933,0,0,613.23
2025-11-20 16:00:00,-30.84,391.93,0,-223660,0,0,611.29
2025-11-21 16:00:00,-33.41,373.8,0,-906808,0,0,611.52
2025-11-24 16:00:00,-32.58,375.38,79233.71,0,4819928,-4840242,605.1
2025-11-25 16:00:00,-31.7,376.1,36137,0,0,0,597.07
2025-11-26 16:00:00,-31.71,375.45,0,-32682,0,0,596.22
2025-11-27 16:00:00,-31.63,373.92,0,-76503,0,0,593.17
2025-11-28 16:00:00,-30.9,375.67,87576,0,0,0,588.38
2025-12-01 16:00:00,-30.41,378.78,155214,0,0,0,588
2025-12-02 16:00:00,-31.1,376.64,0,-106691,0,0,591.79
2025-12-03 16:00:00,-31.71,372.92,0,-186099,0,0,592.52
2025-12-04 16:00:00,-31.71,371.7,0,-60909,0,0,590.73
2025-12-05 16:00:00,-30.83,374.43,136291,0,0,0,585.89
2025-12-08 16:00:00,-30.07,371.56,0,-143252.72,5194980,-5202484,574.33
2025-12-09 16:00:00,-30.47,363.94,0,-381047,0,0,567.25
2025-12-10 16:00:00,-30.21,364.63,34295,0,0,0,565.75
2025-12-11 16:00:00,-31.11,365.79,58222,0,0,0,576.14
2025-12-12 16:00:00,-30.56,366.56,38588,0,0,0,571.89
2025-12-15 16:00:00,-31.14,365.86,0,-35179.23,10520300,-10525496,576.53
2025-12-16 16:00:00,-32.34,367.88,100845,0,0,0,591.52
2025-12-17 16:00:00,-31.33,366.92,0,-47906,0,0,579.95
2025-12-18 16:00:00,-31.49,368.71,89620,0,0,0,584.15
2025-12-19 16:00:00,-30.94,374.01,265140,0,0,0,586.37
2025-12-22 16:00:00,-30.2,370.8,0,-160614.57,23619238,-23676770,574.5
2025-12-23 16:00:00,-30.35,364.85,0,-297496,0,0,567.41
2025-12-24 16:00:00,-29.28,371.4,327355,0,0,0,566.57
2025-12-25 16:00:00,-28.59,376.72,265920,0,0,0,567.58
2025-12-26 16:00:00,-28.35,373.56,0,-157705,0,0,560.94
2025-12-29 16:00:00,-28.45,369.41,0,-207731.62,5369280,-5370640,556.06
2025-12-30 16:00:00,-28.42,366.28,0,-156262,0,0,551.41
2025-12-31 16:00:00,-28.44,365.74,0,-27089,0,0,550.84
2026-01-05 16:00:00,-26.95,373.72,398777,0,0,0,548.49
2026-01-06 16:00:00,-25.9,377.31,179780,0,0,0,544.14
2026-01-07 16:00:00,-25.51,373.65,0,-183159,0,0,535.86
2026-01-08 16:00:00,-24.9,379.25,280112,0,0,0,538.15
2026-01-09 16:00:00,-23.41,381.74,124602,0,0,0,528.99
2026-01-12 16:00:00,-21.27,388.95,360464,0,0,0,521.05
2026-01-13 16:00:00,-22.72,386.25,0,-135353,0,0,529.21
2026-01-14 16:00:00,-22.21,388.17,96433,0,0,0,527.55
2026-01-15 16:00:00,-22.36,385.73,0,-122002,0,0,525.62
2026-01-16 16:00:00,-22.44,382.69,0,-152042,0,0,522.34
2026-01-19 16:00:00,-22.13,384.52,91481,0,0,0,522.22
2026-01-20 16:00:00,-22.91,387.35,141557,0,0,0,532.18
2026-01-21 16:00:00,-22.3,386.3,0,-52665,0,0,525.87
2026-01-22 16:00:00,-21.72,386.9,29691,0,0,0,522
2026-01-23 16:00:00,-20.2,389.28,119247,0,0,0,513.13
2026-01-26 16:00:00,-21.19,403.42,706769,0,0,0,538.78
2026-01-27 16:00:00,-21.03,389.06,0,-717645,0,0,519.3
2026-01-28 16:00:00,-20.86,382.82,0,-311909,0,0,510.08
2026-01-29 16:00:00,-21.5,389.4,329029,0,0,0,523.44
2026-01-30 16:00:00,-22.23,381.82,0,-379194,0,0,519.54
2026-02-02 16:00:00,-24.86,369.37,0,-622740.88,4891488,-4904952,524.66
2026-02-03 16:00:00,-22.66,376.38,350773,0,0,0,515.96
2026-02-04 16:00:00,-22.68,386.8,520999,0,0,0,529.59
2026-02-05 16:00:00,-23.99,396.39,479218,0,0,0,553.06
2026-02-06 16:00:00,-24.14,399.7,165525,0,0,0,558.71
2026-02-09 16:00:00,-22.43,405.03,266925.34,0,10583804,-10585784,551.06
2026-02-10 16:00:00,-22.27,405.34,15434,0,0,0,550.12
2026-02-11 16:00:00,-22.37,404.97,0,-18740,0,0,550.48
2026-02-12 16:00:00,-21.66,396.1,0,-443602,0,0,533.27
2026-02-13 16:00:00,-22.7,388.98,0,-356084,0,0,532.57
2026-02-24 16:00:00,-21.81,396.28,365278,0,0,0,534.71
2026-02-25 16:00:00,-20.61,402.46,309041,0,0,0,532.9
2026-02-26 16:00:00,-20.01,397.78,0,-234122,0,0,522.3
2026-02-27 16:00:00,-19.35,399.26,74201,0,0,0,519.05
2026-03-02 16:00:00,-20.14,388.26,0,-549974,0,0,511.39
2026-03-03 16:00:00,-23.29,378.91,0,-467466,0,0,524.31
2026-03-04 16:00:00,-23.74,370.97,0,-397030,0,0,517.58
2026-03-05 16:00:00,-23.02,373.57,129824,0,0,0,515.19
2026-03-06 16:00:00,-22.29,383.46,494405,0,0,0,522.13
2026-03-09 16:00:00,-22.71,378.71,0,-237344.78,5026098,-5047658,519.37
2026-03-10 16:00:00,-21.33,384.31,280139,0,0,0,515.62
2026-03-11 16:00:00,-21.21,382.94,0,-68915,0,0,512.95
2026-03-12 16:00:00,-21.47,380.33,0,-130258,0,0,511.65
2026-03-13 16:00:00,-22.61,380.44,5581,0,0,0,520.8
2026-03-16 16:00:00,-22.64,383.78,167042,0,0,0,525.36
2026-03-17 16:00:00,-24.44,382.71,0,-53764,0,0,538.84
2026-03-18 16:00:00,-23.72,378.57,0,-207132,0,0,527.39
2026-03-19 16:00:00,-25.49,374.43,0,-206851,0,0,536.73
2026-03-20 16:00:00,-26.67,360.57,0,-693066,0,0,528.08
2026-03-23 16:00:00,-30.2,333.97,0,-1329775.58,5071040,-5077128,521.73
2026-03-24 16:00:00,-28.39,346.74,638451,0,0,0,523.85
2026-03-25 16:00:00,-26.97,360.06,665855,0,0,0,529.96
2026-03-26 16:00:00,-28.03,352.31,0,-387546,0,0,528.47
2026-03-27 16:00:00,-27.02,366.41,705036,0,0,0,539.09
2026-03-30 16:00:00,-26.82,374.26,392702.91,0,5504740,-5505126,548.07
2026-03-31 16:00:00,-28.21,370.5,0,-188278,0,0,555.38
2026-04-01 16:00:00,-26.85,377.75,362693,0,0,0,553.11
2026-04-02 16:00:00,-28.18,370.95,0,-339792,0,0,555.74
2026-04-03 16:00:00,-29,360.47,0,-524430,0,0,548.55
2026-04-07 16:00:00,-28.34,362.34,93944.96,0,4533714,-4543788,545.19
2026-04-08 16:00:00,-25.05,379.48,856736,0,0,0,539.73
2026-04-09 16:00:00,-25.37,367.91,0,-578568,0,0,526.97
2026-04-10 16:00:00,-24.65,374.34,321613,0,0,0,529.52
2026-04-13 16:00:00,-24.39,374.67,16547.97,0,4530908,-4544432,527.79
2026-04-14 16:00:00,-23.27,390.18,775703,0,0,0,538.84
2026-04-15 16:00:00,-23.63,387.71,0,-123572,0,0,538.61
2026-04-16 16:00:00,-22.44,394.62,345501,0,0,0,537.73
2026-04-17 16:00:00,-21.73,391.83,0,-139820,0,0,528.38
2026-04-20 16:00:00,-21.26,392.38,27748.4,0,10096030,-10099071,525.32
2026-04-21 16:00:00,-21.32,395.31,146621,0,0,0,529.52
2026-04-22 16:00:00,-20.1,393.7,0,-80650,0,0,517.9
2026-04-23 16:00:00,-21.21,392.89,0,-40594,0,0,525.57
2026-04-24 16:00:00,-21.77,398.09,259865,0,0,0,536.7
2026-04-27 16:00:00,-21.44,400.97,144374.3,0,11277166,-11302728,537.69
2026-04-28 16:00:00,-22.49,395.52,0,-272708,0,0,539.3
2026-04-29 16:00:00,-21.4,401.44,295819,0,0,0,537.96
2026-04-30 16:00:00,-21.03,402.51,53490,0,0,0,536.33
2026-05-06 16:00:00,-19.22,406.19,184385.98,0,15441896,-15467270,526.63
2026-05-07 16:00:00,-17.9,405.93,0,-12981,0,0,516.24
2026-05-08 16:00:00,-17.65,421.41,773650,0,0,0,533.16
2026-05-11 16:00:00,-16.46,428.51,355113.38,0,5361570,-5376266,532.64
2026-05-12 16:00:00,-16.89,416.91,0,-579972,0,0,521.96
2026-05-13 16:00:00,-15.63,417.52,30504,0,0,0,513.39
2026-05-14 16:00:00,-17.29,409.25,0,-413268,0,0,515.71
2026-05-15 16:00:00,-18.2,403.41,0,-292400,0,0,515.42
2026-05-18 16:00:00,-17.85,393.17,0,-511671.32,5485176,-5495202,500.33
2026-05-19 16:00:00,-17.01,400.33,357777,0,0,0,502.88
2026-05-20 16:00:00,-17.01,395.85,0,-224041,0,0,497.48
2026-05-21 16:00:00,-19.82,388.71,0,-357129,0,0,509.52
2026-05-22 16:00:00,-18.1,385.87,0,-141802,0,0,493.25
2026-05-25 16:00:00,-17.1,390.33,223160.97,0,5416040,-5413248,491.47
2026-05-26 16:00:00,-18.16,389.52,0,-40509,0,0,498.14
2026-05-27 16:00:00,-19.48,389.82,14766,0,0,0,508.32
2026-05-28 16:00:00,-18.62,380.53,0,-464562.25,0,0,490.48
