trade_date,open,high,low,close
2015-12-23,10817.28,10828.97,10613.43,10638.16
2015-12-24,10600.47,10662.43,10413.92,10633.19
2015-12-25,10651.66,10760.15,10645.44,10726.99
2015-12-28,10765.91,10859.83,10515.36,10515.36
2015-12-29,10499.50,10654.42,10406.06,10653.71
2015-12-30,10678.11,10813.02,10661.28,10806.70
2015-12-31,10810.35,10839.05,10614.38,10614.38
2016-01-04,10598.27,10602.65,9694.63,9694.84
2016-01-05,9140.67,9680.16,9084.87,9452.04
2016-01-06,9511.73,9710.12,9404.07,9709.57
2016-01-07,9511.14,9511.14,8850.15,8856.49
2016-01-08,9049.77,9141.57,8404.51,8876.25
2016-01-11,8651.33,8754.36,8203.43,8205.12
2016-01-12,8164.34,8304.14,7968.75,8187.96
2016-01-13,8230.08,8311.73,7836.06,7836.12
2016-01-14,7548.03,8174.31,7534.04,8157.74
2016-01-15,8092.87,8202.34,7813.26,7868.17
2016-01-18,7689.66,8158.56,7685.47,8060.88
2016-01-19,8041.86,8400.60,8018.64,8388.38
2016-01-20,8328.72,8468.79,8244.73,8321.39
2016-01-21,8167.95,8410.16,7944.57,7944.57
2016-01-22,8036.32,8115.40,7787.62,8074.29
2016-01-25,8153.35,8256.16,8076.40,8180.50
2016-01-26,8071.36,8093.24,7526.59,7545.54
2016-01-27,7557.46,7585.83,7047.79,7466.75
2016-01-28,7344.03,7438.69,7067.55,7100.90
2016-01-29,7071.75,7459.37,7037.83,7385.76
2016-02-01,7358.75,7420.48,7163.91,7292.61
2016-02-02,7296.22,7600.08,7295.80,7576.07
2016-02-03,7480.30,7665.65,7428.90,7630.46
2016-02-04,7661.65,7839.28,7661.65,7807.40
2016-02-05,7828.61,7856.74,7716.21,7718.71
2016-02-15,7434.28,7772.49,7432.40,7726.37
2016-02-16,7767.03,8088.71,7767.03,8069.59
2016-02-17,8060.91,8214.94,8010.82,8202.15
2016-02-18,8256.95,8282.91,8155.08,8176.14
2016-02-19,8146.06,8289.21,8133.50,8239.26
2016-02-22,8350.29,8407.88,8303.21,8407.85
2016-02-23,8414.67,8437.16,8230.98,8357.36
2016-02-24,8316.83,8399.43,8161.00,8364.66
2016-02-25,8340.46,8340.59,7673.22,7702.59
2016-02-26,7750.74,7799.30,7487.27,7666.82
2016-02-29,7614.16,7614.16,7113.07,7183.68
2016-03-01,7183.11,7402.31,7038.61,7345.09
2016-03-02,7324.49,7724.30,7323.37,7711.89
2016-03-03,7711.30,7875.95,7693.90,7727.16
2016-03-04,7684.92,7735.55,7321.56,7418.80
2016-03-07,7494.04,7670.96,7494.04,7600.44
2016-03-08,7585.86,7670.99,7276.67,7670.69
2016-03-09,7486.95,7634.00,7430.43,7500.17
2016-03-10,7503.42,7568.24,7364.29,7376.70
2016-03-11,7284.95,7401.51,7239.56,7349.57
2016-03-14,7441.09,7715.64,7441.04,7640.13
2016-03-15,7612.97,7668.85,7537.79,7571.82
2016-03-16,7633.75,7659.05,7426.95,7484.23
2016-03-17,7514.68,7795.71,7514.58,7779.88
2016-03-18,7823.57,8118.71,7820.29,8097.20
2016-03-21,8206.53,8326.38,8172.85,8325.98
2016-03-22,8248.53,8387.55,8203.09,8311.21
2016-03-23,8279.88,8408.95,8262.26,8408.64
2016-03-24,8324.85,8453.30,8247.29,8279.65
2016-03-25,8252.42,8353.02,8211.84,8343.24
2016-03-28,8400.21,8482.57,8266.55,8298.78
2016-03-29,8274.09,8292.43,8040.76,8119.00
2016-03-30,8187.45,8439.09,8187.45,8438.68
2016-03-31,8475.43,8541.46,8414.89,8447.18
2016-04-01,8399.18,8426.46,8240.87,8389.29
2016-04-05,8401.34,8642.98,8380.46,8635.67
2016-04-06,8601.66,8699.52,8579.43,8691.23
2016-04-07,8715.01,8733.50,8549.51,8549.51
2016-04-08,8465.83,8511.87,8359.54,8484.17
2016-04-11,8560.09,8719.22,8560.09,8677.41
2016-04-12,8664.28,8688.71,8501.04,8608.37
2016-04-13,8655.20,8831.59,8655.20,8729.84
2016-04-14,8780.55,8837.44,8711.79,8837.02
2016-04-15,8840.53,8866.01,8777.97,8841.10
2016-04-18,8780.46,8780.46,8646.33,8715.85
2016-04-19,8755.25,8784.33,8678.97,8754.50
2016-04-20,8784.65,8798.78,8158.82,8312.20
2016-04-21,8268.02,8382.27,8185.37,8198.51
2016-04-22,8130.90,8282.90,8112.33,8282.42
2016-04-25,8246.03,8261.95,8106.07,8232.48
2016-04-26,8218.47,8343.71,8202.15,8343.42
2016-04-27,8357.26,8426.83,8307.39,8323.46
2016-04-28,8319.22,8336.13,8130.93,8303.56
2016-04-29,8253.48,8340.58,8239.79,8291.70
2016-05-03,8290.79,8558.58,8256.68,8558.58
2016-05-04,8526.31,8632.70,8514.49,8565.11
2016-05-05,8549.33,8631.98,8522.15,8628.74
2016-05-06,8632.45,8663.07,8275.97,8276.03
2016-05-09,8180.63,8180.70,7876.17,7918.15
2016-05-10,7898.65,7961.59,7855.29,7898.66
2016-05-11,7950.38,7973.60,7800.97,7823.98
2016-05-12,7706.13,7822.76,7570.92,7821.91
2016-05-13,7794.62,7902.00,7758.26,7806.96
2016-05-16,7783.30,7961.43,7744.88,7961.15
2016-05-17,7964.51,8040.20,7901.18,7961.50
2016-05-18,7886.25,7886.50,7614.20,7711.96
2016-05-19,7707.33,7868.72,7707.33,7767.32
2016-05-20,7699.07,7860.13,7665.86,7860.13
2016-05-23,7876.12,7995.99,7876.12,7995.58
2016-05-24,7981.01,7981.22,7852.69,7913.68
2016-05-25,7965.75,8012.16,7848.53,7889.73
2016-05-26,7864.03,7929.67,7703.52,7929.47
2016-05-27,7904.77,7976.51,7879.64,7912.86
2016-05-30,7863.31,7946.13,7787.47,7867.60
2016-05-31,7872.31,8197.64,7872.31,8197.56
2016-06-01,8207.25,8324.09,8202.72,8270.52
2016-06-02,8261.60,8369.67,8255.96,8369.43
2016-06-03,8370.79,8442.90,8336.96,8391.76
2016-06-06,8418.34,8443.57,8359.02,8422.47
2016-06-07,8421.61,8439.14,8363.41,8434.67
2016-06-08,8417.75,8481.65,8340.90,8431.89
2016-06-13,8307.19,8387.42,8000.65,8000.82
2016-06-14,7957.93,8053.54,7931.23,8038.59
2016-06-15,7948.18,8369.94,7936.62,8340.54
2016-06-16,8339.82,8421.33,8314.98,8358.03
2016-06-17,8374.07,8480.65,8338.73,8414.51
2016-06-20,8417.36,8476.47,8330.67,8457.93
2016-06-21,8510.75,8552.66,8305.55,8350.76
2016-06-22,8323.88,8513.93,8316.10,8513.54
2016-06-23,8510.84,8547.39,8424.91,8495.78
2016-06-24,8477.03,8547.68,8153.16,8428.82
2016-06-27,8360.52,8646.37,8358.34,8646.16
2016-06-28,8616.07,8737.82,8599.85,8730.20
2016-06-29,8758.70,8784.95,8704.35,8745.82
2016-06-30,8753.85,8776.24,8692.26,8741.10
2016-07-01,8747.79,8779.63,8680.08,8710.52
2016-07-04,8661.27,8882.85,8653.86,8874.07
2016-07-05,8886.51,8925.09,8839.94,8914.84
2016-07-06,8885.33,8957.58,8862.76,8947.14
2016-07-07,8942.99,8988.32,8851.30,8954.28
2016-07-08,8941.49,8996.97,8904.59,8939.26
2016-07-11,8953.87,9004.75,8865.59,8875.00
2016-07-12,8862.37,8943.15,8719.88,8943.07
2016-07-13,8963.44,9042.07,8926.76,9023.24
2016-07-14,9011.39,9044.02,8976.52,9042.76
2016-07-15,9039.88,9048.35,8952.61,8982.89
2016-07-18,8962.96,8990.29,8881.50,8937.86
2016-07-19,8928.64,8996.96,8883.77,8996.83
2016-07-20,8999.11,9044.37,8976.00,8997.89
2016-07-21,8991.33,9065.69,8964.62,9007.55
2016-07-22,9002.09,9022.06,8925.94,8931.97
2016-07-25,8911.94,8969.60,8875.78,8925.34
2016-07-26,8922.75,9035.88,8922.75,9035.56
2016-07-27,9037.50,9046.08,8488.95,8602.92
2016-07-28,8580.09,8636.49,8431.12,8571.56
2016-07-29,8565.25,8584.64,8457.97,8501.09
2016-08-01,8462.91,8462.91,8263.36,8363.61
2016-08-02,8353.42,8446.36,8353.14,8445.78
2016-08-03,8431.52,8491.26,8412.78,8482.20
2016-08-04,8474.26,8564.84,8447.36,8553.01
2016-08-05,8545.86,8571.18,8498.59,8505.36
2016-08-08,8480.79,8607.45,8426.64,8607.40
2016-08-09,8601.84,8699.69,8596.79,8699.39
2016-08-10,8694.38,8725.45,8668.06,8671.78
2016-08-11,8647.12,8667.25,8531.69,8531.69
2016-08-12,8515.52,8615.20,8507.65,8615.05
2016-08-15,8628.63,8821.69,8590.06,8807.83
2016-08-16,8813.21,8903.49,8812.60,8877.07
2016-08-17,8867.46,8933.03,8846.32,8911.75
2016-08-18,8899.19,8942.57,8880.26,8908.32
2016-08-19,8895.30,8945.17,8864.07,8923.36
2016-08-22,8921.91,8939.70,8809.22,8810.84
2016-08-23,8796.50,8847.65,8756.92,8820.21
2016-08-24,8824.72,8892.08,8815.47,8850.51
2016-08-25,8799.76,8799.76,8681.19,8784.58
2016-08-26,8799.49,8883.77,8794.91,8814.46
2016-08-29,8808.73,8860.04,8798.06,8836.99
2016-08-30,8842.42,8886.01,8822.25,8838.46
2016-08-31,8833.21,8844.47,8772.95,8838.38
2016-09-01,8831.60,8851.75,8770.75,8770.75
2016-09-02,8750.94,8790.00,8675.92,8724.94
2016-09-05,8743.74,8804.77,8739.65,8761.96
2016-09-06,8761.42,8907.17,8689.65,8906.87
2016-09-07,8908.51,8959.99,8886.79,8897.80
2016-09-08,8888.01,8939.42,8880.40,8938.43
2016-09-09,8934.27,8958.51,8872.31,8872.31
2016-09-12,8705.75,8737.99,8585.87,8587.40
2016-09-13,8635.58,8664.91,8595.50,8656.68
2016-09-14,8612.70,8664.10,8579.35,8618.15
2016-09-19,8630.65,8716.98,8630.65,8716.49
2016-09-20,8721.38,8724.89,8685.97,8712.28
2016-09-21,8705.25,8756.13,8704.93,8732.00
2016-09-22,8779.89,8801.57,8760.15,8770.09
2016-09-23,8773.90,8781.25,8728.06,8729.61
2016-09-26,8711.88,8712.23,8544.18,8544.18
2016-09-27,8521.01,8604.55,8477.80,8604.10
2016-09-28,8604.24,8613.14,8575.03,8592.13
2016-09-29,8597.29,8651.21,8597.25,8618.61
2016-09-30,8607.97,8669.15,8606.38,8661.02
2016-10-10,8699.71,8843.03,8687.75,8842.82
2016-10-11,8845.23,8903.88,8834.11,8903.46
2016-10-12,8879.66,8915.91,8862.01,8915.44
2016-10-13,8914.56,8952.76,8905.26,8929.51
2016-10-14,8913.74,8918.77,8845.37,8913.70
2016-10-17,8922.14,8940.04,8802.80,8832.09
2016-10-18,8822.79,8966.69,8822.79,8966.69
2016-10-19,8976.85,8992.07,8926.89,8954.20
2016-10-20,8957.47,9006.84,8953.29,8995.41
2016-10-21,8987.24,8991.04,8857.10,8943.01
2016-10-24,8940.54,9010.23,8918.21,9000.70
2016-10-25,9003.38,9039.95,9001.11,9039.48
2016-10-26,9041.93,9042.36,8966.46,9000.76
2016-10-27,8989.70,8997.86,8956.64,8997.02
2016-10-28,8988.22,9006.22,8913.06,8914.62
2016-10-31,8893.29,8920.66,8841.15,8910.51
2016-11-01,8914.68,9006.79,8914.58,9006.79
2016-11-02,8990.47,9006.79,8939.55,8946.74
2016-11-03,8922.04,9055.51,8914.68,9004.85
2016-11-04,9000.49,9040.35,8960.58,8979.93
2016-11-07,8981.43,9002.58,8946.76,8975.57
2016-11-08,8996.91,9042.72,8988.38,9030.73
2016-11-09,9027.95,9038.98,8853.89,8967.60
2016-11-10,9028.67,9084.76,9028.67,9083.84
2016-11-11,9080.44,9121.61,9064.25,9121.51
2016-11-14,9105.93,9162.30,9093.46,9152.17
2016-11-15,9152.19,9198.24,9123.28,9197.86
2016-11-16,9208.49,9236.68,9202.18,9211.95
2016-11-17,9197.92,9198.09,9131.90,9174.44
2016-11-18,9176.33,9191.47,9132.73,9146.21
2016-11-21,9138.06,9181.96,9135.20,9167.49
2016-11-22,9176.55,9244.55,9174.56,9244.21
2016-11-23,9250.04,9257.17,9161.52,9180.01
2016-11-24,9166.58,9185.56,9096.00,9116.57
2016-11-25,9109.17,9134.82,8957.16,9134.82
2016-11-28,9148.97,9163.65,9121.59,9133.91
2016-11-29,9120.59,9132.16,9031.29,9031.29
2016-11-30,9013.15,9053.17,8983.70,9014.91
2016-12-01,9021.97,9056.24,9021.97,9055.99
2016-12-02,9056.01,9060.63,8900.41,8900.41
2016-12-05,8818.61,8908.11,8793.09,8851.52
2016-12-06,8865.34,8896.55,8853.91,8871.73
2016-12-07,8870.30,8969.34,8855.41,8969.14
2016-12-08,8973.10,8974.18,8908.31,8914.51
2016-12-09,8903.74,8920.31,8864.07,8881.34
2016-12-12,8875.59,8879.45,8391.03,8397.48
2016-12-13,8371.37,8458.32,8299.28,8433.59
2016-12-14,8416.98,8464.95,8339.60,8378.06
2016-12-15,8347.61,8516.85,8340.85,8467.71
2016-12-16,8470.54,8565.79,8466.35,8559.99
2016-12-19,8554.96,8556.44,8521.12,8551.33
2016-12-20,8543.87,8561.34,8509.59,8546.19
2016-12-21,8558.28,8609.67,8558.28,8609.41
2016-12-22,8602.35,8618.37,8560.97,8607.95
2016-12-23,8602.67,8609.79,8502.05,8509.36
2016-12-26,8472.45,8547.25,8380.69,8547.10
2016-12-27,8541.00,8575.38,8534.15,8555.99
2016-12-28,8551.22,8568.13,8507.89,8521.38
2016-12-29,8505.46,8551.19,8484.44,8488.30
2016-12-30,8487.15,8516.61,8466.74,8490.86
2017-01-03,8503.66,8565.34,8503.66,8565.14
2017-01-04,8567.23,8670.16,8554.13,8669.95
2017-01-05,8665.23,8694.44,8657.74,8670.76
2017-01-06,8661.69,8666.66,8603.91,8609.90
2017-01-09,8595.91,8654.13,8578.99,8653.85
2017-01-10,8646.08,8666.90,8604.12,8609.55
2017-01-11,8592.75,8619.64,8514.63,8519.85
2017-01-12,8509.53,8536.59,8433.78,8443.26
2017-01-13,8434.00,8444.98,8277.79,8286.24
2017-01-16,8263.20,8263.98,7715.43,7931.96
2017-01-17,7900.93,8031.99,7808.21,8028.65
2017-01-18,8009.51,8036.38,7972.29,7989.14
2017-01-19,7966.47,8000.82,7927.71,7955.39
2017-01-20,7945.19,8102.39,7944.39,8087.77
2017-01-23,8100.04,8185.73,8100.04,8169.11
2017-01-24,8160.78,8163.78,8115.13,8123.59
2017-01-25,8107.67,8160.44,8099.99,8150.60
2017-01-26,8157.02,8206.01,8157.02,8205.87
2017-02-03,8212.41,8217.69,8157.67,8182.28
2017-02-06,8181.91,8280.01,8175.46,8280.01
2017-02-07,8271.76,8295.99,8233.80,8282.37
2017-02-08,8267.79,8342.52,8226.58,8342.43
2017-02-09,8338.00,8411.14,8330.80,8410.26
2017-02-10,8404.51,8414.18,8374.53,8380.79
2017-02-13,8373.75,8433.32,8363.25,8432.96
2017-02-14,8427.70,8433.14,8399.06,8423.84
2017-02-15,8415.57,8434.52,8331.36,8344.07
2017-02-16,8333.81,8401.71,8329.71,8397.56
2017-02-17,8390.12,8401.07,8307.23,8324.42
2017-02-20,8318.28,8397.43,8312.56,8397.24
2017-02-21,8399.04,8479.61,8393.54,8479.61
2017-02-22,8477.75,8510.42,8457.63,8510.31
2017-02-23,8507.96,8515.45,8460.44,8512.70
2017-02-24,8500.70,8544.32,8487.50,8543.45
2017-02-27,8534.72,8546.62,8470.75,8476.91
2017-02-28,8470.44,8508.35,8460.48,8508.09
2017-03-01,8497.89,8548.82,8491.74,8526.47
2017-03-02,8529.58,8539.11,8467.39,8471.44
2017-03-03,8450.97,8509.88,8425.39,8505.45
2017-03-06,8513.21,8608.40,8513.21,8608.15
2017-03-07,8614.85,8625.52,8574.29,8624.47
2017-03-08,8622.11,8624.44,8563.97,8589.87
2017-03-09,8578.89,8579.25,8513.65,8535.56
2017-03-10,8526.54,8561.52,8519.67,8537.78
2017-03-13,8529.17,8598.52,8477.70,8598.52
2017-03-14,8604.77,8618.29,8563.61,8581.71
2017-03-15,8563.47,8582.90,8540.10,8574.03
2017-03-16,8582.96,8664.98,8582.96,8664.98
2017-03-17,8671.52,8704.85,8601.57,8603.87
2017-03-20,8594.71,8635.08,8569.83,8634.84
2017-03-21,8629.06,8640.10,8607.66,8639.57
2017-03-22,8604.61,8625.41,8547.05,8592.51
2017-03-23,8592.34,8624.07,8500.52,8590.96
2017-03-24,8583.95,8606.61,8552.68,8602.29
2017-03-27,8603.23,8611.40,8570.86,8586.91
2017-03-28,8579.05,8591.84,8546.12,8558.07
2017-03-29,8555.99,8565.86,8484.74,8488.22
2017-03-30,8471.24,8473.34,8303.00,8315.05
2017-03-31,8314.08,8351.42,8291.69,8339.15
2017-04-05,8369.39,8522.01,8369.39,8522.01
2017-04-06,8531.20,8557.52,8514.09,8543.66
2017-04-07,8539.14,8567.80,8523.30,8544.75
2017-04-10,8522.91,8523.40,8439.31,8449.16
2017-04-11,8432.47,8514.44,8373.84,8514.44
2017-04-12,8505.70,8505.92,8439.44,8444.39
2017-04-13,8429.73,8490.86,8423.30,8470.31
2017-04-14,8460.64,8463.06,8338.87,8345.65
2017-04-17,8309.78,8309.78,8183.07,8220.66
2017-04-18,8216.21,8247.05,8133.05,8136.41
2017-04-19,8101.80,8101.80,7939.29,8033.50
2017-04-20,8021.06,8059.11,7925.30,7987.65
2017-04-21,7984.47,8014.83,7938.32,7945.39
2017-04-24,7921.42,7921.42,7698.10,7698.28
2017-04-25,7699.98,7779.67,7691.32,7724.00
2017-04-26,7721.66,7763.07,7718.76,7751.94
2017-04-27,7737.07,7810.11,7593.02,7799.12
2017-04-28,7777.75,7842.11,7768.05,7842.08
2017-05-02,7831.44,7851.41,7811.84,7845.47
2017-05-03,7832.02,7860.30,7796.82,7830.64
2017-05-04,7804.78,7877.32,7763.84,7804.58
2017-05-05,7780.14,7787.57,7700.21,7700.26
2017-05-08,7679.16,7691.48,7555.06,7555.28
2017-05-09,7522.22,7603.36,7475.41,7602.96
2017-05-10,7597.77,7637.64,7451.36,7451.78
2017-05-11,7400.42,7408.11,7199.41,7387.15
2017-05-12,7368.07,7395.36,7306.38,7371.30
2017-05-15,7386.20,7425.32,7386.20,7391.61
2017-05-16,7377.76,7549.92,7324.14,7549.76
2017-05-17,7545.21,7609.53,7538.67,7570.44
2017-05-18,7509.41,7581.83,7490.78,7519.19
2017-05-19,7517.13,7540.92,7472.28,7510.11
2017-05-22,7500.51,7521.63,7354.07,7372.79
2017-05-23,7352.25,7359.78,7132.31,7138.24
2017-05-24,7099.27,7172.66,6996.64,7172.14
2017-05-25,7160.16,7241.23,7078.55,7232.63
2017-05-26,7224.81,7265.15,7221.08,7233.34
2017-05-31,7303.58,7327.32,7211.07,7212.70
2017-06-01,7191.69,7191.69,7015.87,7016.30
2017-06-02,6989.44,7105.03,6927.92,7094.43
2017-06-05,7102.50,7172.44,7099.62,7160.53
2017-06-06,7147.17,7198.30,7136.46,7197.62
2017-06-07,7194.69,7347.60,7192.86,7347.60
2017-06-08,7349.93,7374.86,7327.07,7342.48
2017-06-09,7331.51,7353.41,7288.32,7348.52
2017-06-12,7314.67,7322.47,7241.07,7246.71
2017-06-13,7234.28,7358.43,7232.69,7352.98
2017-06-14,7346.52,7382.58,7340.70,7362.86
2017-06-15,7350.01,7468.21,7348.42,7455.39
2017-06-16,7453.60,7463.05,7433.42,7442.95
2017-06-19,7435.25,7489.82,7435.24,7489.76
2017-06-20,7496.89,7542.13,7495.72,7503.80
2017-06-21,7510.01,7521.21,7456.56,7504.19
2017-06-22,7495.92,7506.41,7371.96,7371.96
2017-06-23,7355.76,7383.93,7262.41,7376.67
2017-06-26,7370.62,7462.25,7363.39,7462.10
2017-06-27,7461.40,7493.82,7442.85,7474.03
2017-06-28,7457.36,7457.71,7411.38,7423.47
2017-06-29,7424.97,7480.74,7424.97,7456.67
2017-06-30,7435.70,7473.27,7416.45,7465.76
2017-07-03,7468.15,7537.33,7460.44,7537.11
2017-07-04,7533.99,7540.94,7506.52,7523.70
2017-07-05,7520.86,7588.12,7510.53,7588.09
2017-07-06,7583.15,7613.26,7543.34,7601.79
2017-07-07,7585.33,7623.50,7576.81,7623.38
2017-07-10,7613.31,7626.85,7567.10,7577.82
2017-07-11,7566.41,7575.47,7484.06,7484.06
2017-07-12,7471.56,7494.95,7367.26,7474.33
2017-07-13,7463.28,7494.73,7452.13,7474.30
2017-07-14,7460.53,7465.54,7415.58,7433.18
2017-07-17,7405.91,7405.91,7048.54,7048.54
2017-07-18,7013.31,7109.94,6988.52,7109.60
2017-07-19,7097.54,7202.95,7081.51,7202.81
2017-07-20,7199.68,7273.98,7192.07,7244.90
2017-07-21,7232.81,7268.24,7227.96,7252.71
2017-07-24,7235.01,7295.28,7228.84,7292.65
2017-07-25,7281.39,7297.11,7237.52,7278.84
2017-07-26,7275.88,7290.14,7238.27,7289.88
2017-07-27,7274.15,7388.29,7252.46,7383.11
2017-07-28,7366.55,7400.37,7361.36,7386.21
2017-07-31,7382.96,7445.25,7371.04,7444.96
2017-08-01,7444.75,7456.41,7416.97,7452.93
2017-08-02,7445.29,7453.20,7385.35,7389.51
2017-08-03,7374.47,7451.61,7368.53,7424.11
2017-08-04,7417.31,7447.36,7389.15,7389.15
2017-08-07,7379.03,7445.68,7379.03,7445.18
2017-08-08,7446.23,7482.25,7423.21,7470.69
2017-08-09,7469.29,7495.80,7455.69,7495.39
2017-08-10,7478.93,7499.87,7381.21,7441.24
2017-08-11,7389.74,7425.30,7318.48,7328.40
2017-08-14,7331.64,7475.20,7331.64,7474.64
2017-08-15,7477.27,7507.76,7462.44,7507.29
2017-08-16,7502.57,7553.50,7475.20,7544.39
2017-08-17,7547.78,7615.75,7545.63,7614.21
2017-08-18,7564.98,7595.27,7547.67,7576.05
2017-08-21,7583.08,7631.95,7583.05,7631.75
2017-08-22,7622.99,7622.99,7567.69,7585.11
2017-08-23,7572.08,7581.20,7516.69,7534.46
2017-08-24,7531.84,7540.77,7470.35,7486.06
2017-08-25,7483.85,7566.03,7483.85,7559.31
2017-08-28,7563.54,7656.79,7563.54,7642.65
2017-08-29,7639.01,7653.18,7607.19,7623.26
2017-08-30,7618.38,7663.33,7618.38,7654.37
2017-08-31,7654.34,7680.31,7639.78,7679.87
2017-09-01,7687.84,7740.29,7674.20,7739.91
2017-09-04,7739.87,7798.51,7730.11,7798.18
2017-09-05,7790.70,7803.90,7751.47,7800.54
2017-09-06,7776.99,7858.35,7766.04,7858.28
2017-09-07,7859.40,7886.92,7819.32,7823.40
2017-09-08,7816.21,7861.04,7789.33,7838.80
2017-09-11,7835.82,7920.86,7832.68,7920.69
2017-09-12,7926.47,7965.69,7883.66,7899.42
2017-09-13,7888.84,7928.95,7872.76,7928.75
2017-09-14,7930.83,7951.84,7885.68,7916.67
2017-09-15,7902.20,7904.36,7846.92,7880.57
2017-09-18,7870.64,7941.94,7870.64,7941.68
2017-09-19,7941.07,7948.30,7880.96,7905.71
2017-09-20,7896.82,7975.61,7883.28,7975.39
2017-09-21,7974.71,7981.78,7886.52,7886.52
2017-09-22,7860.86,7873.25,7807.83,7849.73
2017-09-25,7835.20,7843.28,7725.57,7731.80
2017-09-26,7723.11,7751.06,7697.11,7746.24
2017-09-27,7745.59,7812.88,7742.47,7810.23
2017-09-28,7800.13,7818.99,7766.86,7768.38
2017-09-29,7779.88,7842.96,7779.88,7842.59
2017-10-09,7921.73,7945.04,7894.30,7941.18
2017-10-10,7934.37,7994.74,7925.55,7994.46
2017-10-11,7991.22,7997.99,7953.95,7961.11
2017-10-12,7951.67,7962.31,7886.24,7940.14
2017-10-13,7934.43,7972.67,7926.76,7972.42
2017-10-16,7963.52,7964.26,7817.24,7819.59
2017-10-17,7799.78,7836.40,7772.89,7805.07
2017-10-18,7806.88,7829.99,7729.05,7730.27
2017-10-19,7718.80,7734.90,7637.61,7656.06
2017-10-20,7650.08,7751.43,7647.06,7751.43
2017-10-23,7753.69,7793.81,7746.89,7793.54
2017-10-24,7786.30,7786.30,7702.55,7752.92
2017-10-25,7745.32,7799.87,7740.49,7799.75
2017-10-26,7791.74,7836.70,7783.91,7830.11
2017-10-27,7821.56,7831.02,7762.64,7770.71
2017-10-30,7753.68,7755.66,7531.29,7574.65
2017-10-31,7563.65,7631.92,7560.90,7631.53
2017-11-01,7630.42,7659.37,7622.94,7635.44
2017-11-02,7622.84,7622.84,7540.89,7542.35
2017-11-03,7534.44,7549.83,7436.43,7476.98
2017-11-06,7476.19,7551.89,7453.20,7551.35
2017-11-07,7548.38,7596.42,7530.04,7596.17
2017-11-08,7585.91,7653.42,7578.69,7617.52
2017-11-09,7610.89,7657.25,7609.24,7656.67
2017-11-10,7649.47,7677.70,7634.65,7669.97
2017-11-13,7673.52,7682.06,7649.43,7681.63
2017-11-14,7676.70,7683.23,7596.80,7627.49
2017-11-15,7609.72,7618.40,7530.81,7556.42
2017-11-16,7543.01,7575.51,7523.89,7535.59
2017-11-17,7528.80,7529.21,7262.89,7272.66
2017-11-20,7234.33,7292.51,7089.63,7292.46
2017-11-21,7283.61,7332.98,7246.20,7289.31
2017-11-22,7290.64,7330.65,7244.99,7297.39
2017-11-23,7283.75,7283.75,7124.03,7129.05
2017-11-24,7102.26,7165.41,7093.73,7139.55
2017-11-27,7130.10,7148.31,7057.33,7065.84
2017-11-28,7057.53,7177.10,7057.36,7176.92
2017-11-29,7176.16,7194.78,7110.48,7193.12
2017-11-30,7176.15,7199.27,7133.81,7153.57
2017-12-01,7144.48,7221.00,7144.07,7215.78
2017-12-04,7209.78,7215.28,7135.40,7139.75
2017-12-05,7124.98,7139.70,6909.40,6946.56
2017-12-06,6925.46,7016.87,6879.24,7016.76
2017-12-07,7002.46,7052.22,6992.92,7012.71
2017-12-08,7004.12,7091.61,7002.64,7078.00
2017-12-11,7089.95,7160.84,7089.92,7160.43
2017-12-12,7157.73,7157.73,7095.23,7095.59
2017-12-13,7080.62,7140.20,7078.26,7139.72
2017-12-14,7131.27,7149.22,7103.92,7146.45
2017-12-15,7137.04,7146.71,7092.26,7122.75
2017-12-18,7113.78,7120.85,7049.30,7075.87
2017-12-19,7070.22,7116.09,7069.88,7115.85
2017-12-20,7106.66,7112.59,7029.70,7041.50
2017-12-21,7029.02,7064.67,6963.13,7051.34
2017-12-22,7043.39,7063.81,7027.20,7037.40
2017-12-25,7031.03,7034.20,6927.32,6940.51
2017-12-26,6935.04,6970.98,6893.62,6970.75
2017-12-27,6963.06,6985.49,6935.88,6942.54
2017-12-28,6929.54,6979.08,6925.07,6956.48
2017-12-29,6957.02,7018.06,6956.59,7017.35
2018-01-02,7027.63,7092.22,7022.23,7092.09
2018-01-03,7090.87,7163.86,7083.11,7159.88
2018-01-04,7149.68,7175.35,7141.70,7174.87
2018-01-05,7172.00,7194.98,7163.04,7176.87
2018-01-08,7172.04,7188.55,7132.94,7188.29
2018-01-09,7179.93,7183.28,7156.20,7176.74
2018-01-10,7172.73,7175.08,7089.66,7138.78
2018-01-11,7121.46,7180.33,7093.73,7175.40
2018-01-12,7166.75,7174.84,7125.23,7127.83
2018-01-15,7103.61,7103.70,6912.71,6929.31
2018-01-16,6916.16,6960.73,6915.99,6960.68
2018-01-17,6938.72,6948.32,6846.56,6942.86
2018-01-18,6928.09,6963.62,6926.59,6955.23
2018-01-19,6953.34,6981.81,6928.65,6938.31
2018-01-22,6928.80,7014.83,6902.63,7014.55
2018-01-23,7008.97,7028.57,6996.64,7019.98
2018-01-24,7008.47,7072.87,6972.69,7072.41
2018-01-25,7065.30,7110.15,7057.64,7062.64
2018-01-26,7043.27,7070.60,7038.00,7056.01
2018-01-29,7052.31,7060.12,6956.20,6972.48
2018-01-30,6955.68,6977.10,6944.80,6955.24
2018-01-31,6913.36,6913.36,6773.99,6791.01
2018-02-01,6775.36,6792.99,6505.76,6506.45
