"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2016年10月26日","2,184.49","2,203.48","2,204.84","2,179.76","1.14B","-0.71%"
"2016年10月25日","2,200.21","2,202.79","2,207.81","2,196.57","956.10M","-0.03%"
"2016年10月24日","2,200.80","2,184.11","2,204.36","2,176.92","1.11B","0.91%"
"2016年10月21日","2,181.00","2,196.85","2,202.49","2,167.83","1.14B","-0.56%"
"2016年10月20日","2,193.26","2,187.41","2,199.06","2,184.35","964.45M","0.38%"
"2016年10月19日","2,184.91","2,200.53","2,201.16","2,180.47","962.20M","-0.60%"
"2016年10月18日","2,198.14","2,164.60","2,198.14","2,164.60","962.90M","1.40%"
"2016年10月17日","2,167.86","2,199.18","2,200.47","2,160.01","953.28M","-1.20%"
"2016年10月14日","2,194.23","2,203.87","2,203.87","2,178.91","908.05M","-0.65%"
"2016年10月13日","2,208.57","2,211.76","2,216.09","2,200.52","911.38M","-0.05%"
"2016年10月12日","2,209.69","2,202.36","2,216.52","2,198.89","972.84M","-0.05%"
"2016年10月11日","2,210.86","2,207.43","2,210.86","2,201.31","880.35M","0.11%"
"2016年10月10日","2,208.47","2,165.85","2,208.47","2,163.41","1.09B","2.72%"
"2016年9月30日","2,149.90","2,144.47","2,154.40","2,143.34","564.04M","0.17%"
"2016年9月29日","2,146.18","2,141.34","2,155.42","2,140.98","628.50M","0.31%"
"2016年9月28日","2,139.63","2,143.72","2,143.72","2,132.55","650.93M","-0.05%"
"2016年9月27日","2,140.80","2,118.95","2,140.80","2,112.70","727.75M","0.84%"
"2016年9月26日","2,122.90","2,154.40","2,161.76","2,122.90","867.06M","-1.56%"
"2016年9月23日","2,156.51","2,171.63","2,173.49","2,156.04","713.91M","-0.55%"
"2016年9月22日","2,168.42","2,174.30","2,178.53","2,166.62","742.58M","0.29%"
"2016年9月21日","2,162.13","2,158.06","2,170.09","2,157.38","683.40M","0.17%"
"2016年9月20日","2,158.43","2,164.42","2,167.64","2,153.94","622.64M","-0.31%"
"2016年9月19日","2,165.21","2,149.37","2,174.40","2,149.37","712.27M","0.96%"
"2016年9月14日","2,144.56","2,137.40","2,156.98","2,131.71","811.83M","-0.06%"
"2016年9月13日","2,145.87","2,157.95","2,165.58","2,139.34","844.12M","0.01%"
"2016年9月12日","2,145.56","2,163.45","2,179.98","2,145.03","1.24B","-2.61%"
"2016年9月9日","2,202.97","2,223.58","2,228.54","2,202.97","1.09B","-0.92%"
"2016年9月8日","2,223.47","2,211.39","2,223.47","2,207.12","952.62M","0.52%"
"2016年9月7日","2,212.05","2,223.02","2,232.12","2,208.83","1.21B","-0.49%"
"2016年9月6日","2,222.84","2,183.23","2,225.26","2,161.93","1.30B","1.84%"
"2016年9月5日","2,182.69","2,178.63","2,199.65","2,178.09","878.61M","0.54%"
"2016年9月2日","2,170.86","2,176.39","2,187.69","2,160.12","1.02B","-0.48%"
"2016年9月1日","2,181.33","2,192.94","2,201.28","2,181.33","931.03M","-0.48%"
"2016年8月31日","2,191.76","2,194.61","2,198.25","2,175.84","895.08M","-0.17%"
"2016年8月30日","2,195.53","2,197.49","2,210.40","2,193.07","919.58M","0.11%"
"2016年8月29日","2,193.20","2,187.72","2,209.25","2,183.81","1.06B","0.16%"
"2016年8月26日","2,189.75","2,186.00","2,211.63","2,182.11","1.23B","0.42%"
"2016年8月25日","2,180.66","2,179.01","2,183.73","2,152.11","1.24B","-0.53%"
"2016年8月24日","2,192.17","2,178.53","2,204.80","2,176.35","1.19B","0.83%"
"2016年8月23日","2,174.16","2,168.34","2,186.74","2,160.30","888.81M","0.31%"
"2016年8月22日","2,167.40","2,205.58","2,213.41","2,167.40","1.12B","-1.69%"
"2016年8月19日","2,204.56","2,200.68","2,211.06","2,194.11","1.01B","0.13%"
"2016年8月18日","2,201.59","2,204.95","2,213.30","2,191.93","1.22B","-0.30%"
"2016年8月17日","2,208.20","2,200.24","2,218.29","2,195.37","1.23B","0.32%"
"2016年8月16日","2,201.10","2,195.02","2,211.01","2,192.97","1.40B","0.36%"
"2016年8月15日","2,193.21","2,126.79","2,200.92","2,112.25","1.79B","3.27%"
"2016年8月12日","2,123.84","2,098.77","2,123.86","2,097.91","740.90M","0.97%"
"2016年8月11日","2,103.39","2,134.60","2,139.20","2,103.39","855.50M","-1.57%"
"2016年8月10日","2,137.00","2,155.39","2,164.62","2,136.83","927.40M","-0.81%"
"2016年8月9日","2,154.51","2,128.64","2,154.51","2,128.22","1.03B","1.12%"
"2016年8月8日","2,130.59","2,102.24","2,130.59","2,083.98","836.40M","1.02%"
"2016年8月5日","2,109.05","2,128.74","2,129.33","2,107.44","801.80M","-0.97%"
"2016年8月4日","2,129.65","2,107.62","2,133.18","2,102.27","910.40M","1.01%"
"2016年8月3日","2,108.31","2,110.23","2,117.62","2,096.73","779.90M","-0.23%"
"2016年8月2日","2,113.21","2,096.55","2,114.95","2,094.12","755.20M","0.67%"
"2016年8月1日","2,099.18","2,113.67","2,118.09","2,066.18","1.10B","-1.09%"
"2016年7月29日","2,122.41","2,144.27","2,147.19","2,109.13","1.02B","-0.81%"
"2016年7月28日","2,139.74","2,150.32","2,166.60","2,109.87","1.43B","-0.73%"
"2016年7月27日","2,155.39","2,282.07","2,284.28","2,138.78","2.23B","-5.45%"
"2016年7月26日","2,279.55","2,245.94","2,279.55","2,245.94","1.24B","1.50%"
"2016年7月25日","2,245.89","2,245.86","2,264.44","2,235.45","1.24B","-0.18%"
"2016年7月22日","2,250.00","2,262.10","2,269.55","2,248.30","1.35B","-0.67%"
"2016年7月21日","2,265.13","2,266.08","2,289.67","2,259.20","1.45B","-0.15%"
"2016年7月20日","2,268.53","2,272.64","2,288.65","2,268.53","1.50B","-0.23%"
"2016年7月19日","2,273.72","2,249.74","2,273.72","2,237.00","1.53B","1.06%"
"2016年7月18日","2,249.87","2,257.42","2,268.79","2,234.21","1.43B","-0.61%"
"2016年7月15日","2,263.78","2,289.10","2,293.09","2,260.16","1.77B","-1.28%"
"2016年7月14日","2,293.08","2,282.16","2,295.59","2,273.42","2.01B","0.34%"
"2016年7月13日","2,285.37","2,258.26","2,299.86","2,250.64","2.37B","1.69%"
