trade_date,start_close,natural_days_to_10pct_high_low_move,breach_date,breach_side,breach_high,breach_low,upper_bound,lower_bound
2020-03-19,5617.19,93,2020-06-19,up,6198.05,6140.52,6178.91,5055.47
2020-03-20,5670.47,95,2020-06-22,up,6246.05,6204.50,6237.52,5103.42
2020-03-23,5416.57,71,2020-06-01,up,5996.42,5855.33,5958.23,4874.91
2020-03-24,5517.26,80,2020-06-11,up,6107.34,5999.51,6068.99,4965.53
2020-03-25,5646.63,90,2020-06-22,up,6246.05,6204.50,6211.29,5081.97
2020-03-26,5595.43,84,2020-06-17,up,6178.14,6124.22,6154.97,5035.89
2020-03-27,5553.61,82,2020-06-16,up,6151.69,6064.26,6108.97,4998.25
2020-03-30,5415.41,64,2020-06-01,up,5996.42,5855.33,5956.95,4873.87
2020-03-31,5427.13,63,2020-06-01,up,5996.42,5855.33,5969.84,4884.42
2020-04-01,5403.30,62,2020-06-01,up,5996.42,5855.33,5943.63,4862.97
2020-04-02,5538.60,71,2020-06-11,up,6107.34,5999.51,6092.46,4984.74
2020-04-03,5507.12,70,2020-06-11,up,6107.34,5999.51,6057.83,4956.41
2020-04-07,5695.17,85,2020-06-30,up,6330.09,6236.64,6264.69,5125.65
2020-04-08,5718.13,84,2020-06-30,up,6330.09,6236.64,6289.94,5146.32
2020-04-09,5789.26,85,2020-07-02,up,6416.96,6316.96,6368.19,5210.33
2020-04-10,5637.53,74,2020-06-22,up,6246.05,6204.50,6201.28,5073.78
2020-04-13,5578.86,65,2020-06-16,up,6151.69,6064.26,6136.75,5020.97
2020-04-14,5692.00,78,2020-06-30,up,6330.09,6236.64,6261.20,5122.80
2020-04-15,5657.95,69,2020-06-22,up,6246.05,6204.50,6223.74,5092.15
2020-04-16,5700.96,76,2020-06-30,up,6330.09,6236.64,6271.06,5130.86
2020-04-17,5710.05,75,2020-06-30,up,6330.09,6236.64,6281.06,5139.05
2020-04-20,5803.40,74,2020-07-02,up,6416.96,6316.96,6383.74,5223.06
2020-04-21,5773.01,72,2020-07-01,up,6357.10,6267.14,6350.31,5195.71
2020-04-22,5826.56,72,2020-07-02,up,6416.96,6316.96,6409.22,5243.90
2020-04-23,5789.48,71,2020-07-02,up,6416.96,6316.96,6368.43,5210.53
2020-04-24,5675.51,60,2020-06-22,up,6246.05,6204.50,6243.06,5107.96
2020-04-27,5645.66,57,2020-06-22,up,6246.05,6204.50,6210.23,5081.09
2020-04-28,5561.20,50,2020-06-16,up,6151.69,6064.26,6117.32,5005.08
2020-04-29,5547.63,44,2020-06-11,up,6107.34,5999.51,6102.39,4992.87
2020-04-30,5678.17,54,2020-06-22,up,6246.05,6204.50,6245.99,5110.35
2020-05-06,5802.42,58,2020-07-02,up,6416.96,6316.96,6382.66,5222.18
2020-05-07,5795.87,57,2020-07-02,up,6416.96,6316.96,6375.46,5216.28
2020-05-08,5862.77,57,2020-07-03,up,6479.25,6397.51,6449.05,5276.49
2020-05-11,5851.80,54,2020-07-03,up,6479.25,6397.51,6436.98,5266.62
2020-05-12,5869.51,53,2020-07-03,up,6479.25,6397.51,6456.46,5282.56
2020-05-13,5917.03,55,2020-07-06,up,6732.62,6516.92,6508.73,5325.33
2020-05-14,5863.24,51,2020-07-03,up,6479.25,6397.51,6449.56,5276.92
2020-05-15,5889.98,50,2020-07-03,up,6479.25,6397.51,6478.98,5300.98
2020-05-18,5860.04,47,2020-07-03,up,6479.25,6397.51,6446.04,5274.04
2020-05-19,5936.60,49,2020-07-06,up,6732.62,6516.92,6530.26,5342.94
2020-05-20,5865.84,45,2020-07-03,up,6479.25,6397.51,6452.42,5279.26
2020-05-21,5791.64,43,2020-07-02,up,6416.96,6316.96,6370.80,5212.48
2020-05-22,5684.00,34,2020-06-24,up,6258.83,6210.97,6252.40,5115.60
2020-05-25,5671.97,29,2020-06-22,up,6246.05,6204.50,6239.17,5104.77
2020-05-26,5808.55,38,2020-07-02,up,6416.96,6316.96,6389.41,5227.70
2020-05-27,5772.08,36,2020-07-01,up,6357.10,6267.14,6349.29,5194.87
2020-05-28,5758.93,35,2020-07-01,up,6357.10,6267.14,6334.82,5183.04
2020-05-29,5816.40,35,2020-07-02,up,6416.96,6316.96,6398.04,5234.76
2020-06-01,5993.79,36,2020-07-06,up,6732.62,6516.92,6593.17,5394.41
2020-06-02,6002.84,35,2020-07-06,up,6732.62,6516.92,6603.12,5402.56
2020-06-03,5994.64,34,2020-07-06,up,6732.62,6516.92,6594.10,5395.18
2020-06-04,6006.76,33,2020-07-06,up,6732.62,6516.92,6607.44,5406.08
2020-06-05,6015.33,32,2020-07-06,up,6732.62,6516.92,6616.86,5413.80
2020-06-08,6001.43,29,2020-07-06,up,6732.62,6516.92,6601.57,5401.29
2020-06-09,6042.34,28,2020-07-06,up,6732.62,6516.92,6646.57,5438.11
2020-06-10,6049.32,27,2020-07-06,up,6732.62,6516.92,6654.25,5444.39
2020-06-11,6027.41,26,2020-07-06,up,6732.62,6516.92,6630.15,5424.67
2020-06-12,6031.17,25,2020-07-06,up,6732.62,6516.92,6634.29,5428.05
2020-06-15,6028.96,22,2020-07-06,up,6732.62,6516.92,6631.86,5426.06
2020-06-16,6151.69,22,2020-07-07,up,6917.54,6711.31,6766.86,5536.52
2020-06-17,6178.14,21,2020-07-07,up,6917.54,6711.31,6795.95,5560.33
2020-06-18,6149.29,20,2020-07-07,up,6917.54,6711.31,6764.22,5534.36
2020-06-19,6187.11,19,2020-07-07,up,6917.54,6711.31,6805.82,5568.40
2020-06-22,6228.02,16,2020-07-07,up,6917.54,6711.31,6850.82,5605.22
2020-06-23,6238.90,15,2020-07-07,up,6917.54,6711.31,6862.79,5615.01
2020-06-24,6227.57,14,2020-07-07,up,6917.54,6711.31,6850.33,5604.81
2020-06-29,6211.38,9,2020-07-07,up,6917.54,6711.31,6832.52,5590.24
2020-06-30,6319.56,9,2020-07-08,up,6974.00,6769.21,6951.52,5687.60
2020-07-01,6339.37,8,2020-07-08,up,6974.00,6769.21,6973.31,5705.43
2020-07-02,6413.95,8,2020-07-09,up,7187.76,6972.00,7055.35,5772.56
2020-07-03,6478.35,7,2020-07-09,up,7187.76,6972.00,7126.19,5830.52
2020-07-06,6726.00,8,2020-07-13,up,7403.09,7179.97,7398.60,6053.40
2020-07-07,6817.87,213,2021-02-04,down,6295.70,6077.28,7499.66,6136.08
2020-07-08,6974.00,206,2021-01-29,down,6459.34,6221.87,7671.40,6276.60
2020-07-09,7182.18,117,2020-11-02,down,6537.32,6461.71,7900.40,6463.96
2020-07-10,7150.42,187,2021-01-12,down,6566.14,6433.22,7865.46,6435.38
2020-07-13,7403.09,60,2020-09-10,down,6938.08,6615.56,8143.40,6662.78
2020-07-14,7344.99,60,2020-09-11,down,6746.17,6591.31,8079.49,6610.49
2020-07-15,7131.46,184,2021-01-14,down,6557.26,6414.74,7844.61,6418.31
2020-07-16,6758.14,21,2020-08-05,up,7442.39,7284.67,7433.95,6082.33
2020-07-17,6772.53,21,2020-08-06,up,7457.16,7309.36,7449.78,6095.28
2020-07-20,7003.67,194,2021-01-29,down,6459.34,6221.87,7704.04,6303.30
2020-07-21,7058.79,193,2021-01-29,down,6459.34,6221.87,7764.67,6352.91
2020-07-22,7125.57,191,2021-01-28,down,6545.72,6395.76,7838.13,6413.01
2020-07-23,7119.67,190,2021-01-28,down,6545.72,6395.76,7831.64,6407.70
2020-07-24,6784.63,196,2021-02-04,down,6295.70,6077.28,7463.09,6106.17
2020-07-27,6786.53,193,2021-02-04,down,6295.70,6077.28,7465.18,6107.88
2020-07-28,6857.94,192,2021-02-04,down,6295.70,6077.28,7543.73,6172.15
2020-07-29,7060.53,185,2021-01-29,down,6459.34,6221.87,7766.58,6354.48
2020-07-30,7048.98,184,2021-01-29,down,6459.34,6221.87,7753.88,6344.08
2020-07-31,7141.59,168,2021-01-14,down,6557.26,6414.74,7855.75,6427.43
2020-08-03,7373.34,39,2020-09-10,down,6938.08,6615.56,8110.67,6636.01
2020-08-04,7326.19,39,2020-09-11,down,6746.17,6591.31,8058.81,6593.57
2020-08-05,7427.19,37,2020-09-10,down,6938.08,6615.56,8169.91,6684.47
2020-08-06,7432.77,36,2020-09-10,down,6938.08,6615.56,8176.05,6689.49
2020-08-07,7339.81,36,2020-09-11,down,6746.17,6591.31,8073.79,6605.83
2020-08-10,7358.86,32,2020-09-10,down,6938.08,6615.56,8094.75,6622.97
2020-08-11,7213.45,84,2020-11-02,down,6537.32,6461.71,7934.80,6492.10
2020-08-12,7092.36,171,2021-01-29,down,6459.34,6221.87,7801.60,6383.12
2020-08-13,7113.93,169,2021-01-28,down,6545.72,6395.76,7825.32,6402.54
2020-08-14,7183.96,81,2020-11-02,down,6537.32,6461.71,7902.36,6465.56
2020-08-17,7339.69,26,2020-09-11,down,6746.17,6591.31,8073.66,6605.72
2020-08-18,7410.24,24,2020-09-10,down,6938.08,6615.56,8151.26,6669.22
2020-08-19,7256.13,73,2020-10-30,down,6694.52,6502.12,7981.74,6530.52
2020-08-20,7151.26,146,2021-01-12,down,6566.14,6433.22,7866.39,6436.13
2020-08-21,7194.27,74,2020-11-02,down,6537.32,6461.71,7913.70,6474.84
2020-08-24,7253.64,68,2020-10-30,down,6694.52,6502.12,7979.00,6528.28
2020-08-25,7213.68,70,2020-11-02,down,6537.32,6461.71,7935.05,6492.31
2020-08-26,7037.98,157,2021-01-29,down,6459.34,6221.87,7741.78,6334.18
2020-08-27,7113.80,155,2021-01-28,down,6545.72,6395.76,7825.18,6402.42
2020-08-28,7204.78,67,2020-11-02,down,6537.32,6461.71,7925.26,6484.30
2020-08-31,7224.05,64,2020-11-02,down,6537.32,6461.71,7946.46,6501.65
2020-09-01,7258.89,60,2020-10-30,down,6694.52,6502.12,7984.78,6533.00
2020-09-02,7272.62,59,2020-10-30,down,6694.52,6502.12,7999.88,6545.36
2020-09-03,7189.86,61,2020-11-02,down,6537.32,6461.71,7908.85,6470.87
2020-09-04,7182.11,60,2020-11-02,down,6537.32,6461.71,7900.32,6463.90
2020-09-07,7057.19,145,2021-01-29,down,6459.34,6221.87,7762.91,6351.47
2020-09-08,7103.09,144,2021-01-29,down,6459.34,6221.87,7813.40,6392.78
2020-09-09,6877.60,149,2021-02-04,down,6295.70,6077.28,7565.36,6189.84
2020-09-10,6633.89,306,2021-07-12,up,7301.10,7171.04,7297.28,5970.50
2020-09-11,6742.06,148,2021-02-05,down,6214.28,6044.61,7416.27,6067.85
2020-09-14,6848.36,144,2021-02-04,down,6295.70,6077.28,7533.20,6163.52
2020-09-15,6881.59,143,2021-02-04,down,6295.70,6077.28,7569.75,6193.43
2020-09-16,6812.91,142,2021-02-04,down,6295.70,6077.28,7494.20,6131.62
2020-09-17,6825.15,141,2021-02-04,down,6295.70,6077.28,7507.66,6142.64
2020-09-18,6929.77,134,2021-01-29,down,6459.34,6221.87,7622.75,6236.79
2020-09-21,6927.19,131,2021-01-29,down,6459.34,6221.87,7619.91,6234.47
2020-09-22,6815.78,136,2021-02-04,down,6295.70,6077.28,7497.36,6134.20
2020-09-23,6862.97,135,2021-02-04,down,6295.70,6077.28,7549.27,6176.67
2020-09-24,6675.15,138,2021-02-08,down,6122.32,6000.96,7342.66,6007.64
2020-09-25,6634.39,291,2021-07-12,up,7301.10,7171.04,7297.83,5970.95
2020-09-28,6550.37,288,2021-07-12,up,7301.10,7171.04,7205.41,5895.33
2020-09-29,6621.03,287,2021-07-12,up,7301.10,7171.04,7283.13,5958.93
2020-09-30,6617.16,286,2021-07-12,up,7301.10,7171.04,7278.88,5955.44
2020-10-09,6822.36,119,2021-02-04,down,6295.70,6077.28,7504.60,6140.12
2020-10-12,7036.28,110,2021-01-29,down,6459.34,6221.87,7739.91,6332.65
2020-10-13,7053.87,109,2021-01-29,down,6459.34,6221.87,7759.26,6348.48
2020-10-14,6988.61,108,2021-01-29,down,6459.34,6221.87,7687.47,6289.75
2020-10-15,6926.85,107,2021-01-29,down,6459.34,6221.87,7619.54,6234.17
2020-10-16,6906.39,112,2021-02-04,down,6295.70,6077.28,7597.03,6215.75
2020-10-19,6858.36,109,2021-02-04,down,6295.70,6077.28,7544.20,6172.52
2020-10-20,6923.38,102,2021-01-29,down,6459.34,6221.87,7615.72,6231.04
2020-10-21,6815.09,107,2021-02-04,down,6295.70,6077.28,7496.60,6133.58
2020-10-22,6771.81,106,2021-02-04,down,6295.70,6077.28,7448.99,6094.63
2020-10-23,6641.33,264,2021-07-13,up,7331.73,7263.16,7305.46,5977.20
2020-10-26,6648.52,261,2021-07-13,up,7331.73,7263.16,7313.37,5983.67
2020-10-27,6682.54,105,2021-02-08,down,6122.32,6000.96,7350.79,6014.29
2020-10-28,6685.43,104,2021-02-08,down,6122.32,6000.96,7353.97,6016.89
2020-10-29,6674.74,103,2021-02-08,down,6122.32,6000.96,7342.21,6007.27
2020-10-30,6511.16,253,2021-07-09,up,7165.88,7000.59,7162.28,5860.04
2020-11-02,6513.79,250,2021-07-09,up,7165.88,7000.59,7165.17,5862.41
2020-11-03,6647.58,253,2021-07-13,up,7331.73,7263.16,7312.34,5982.82
2020-11-04,6632.68,251,2021-07-12,up,7301.10,7171.04,7295.95,5969.41
2020-11-05,6754.95,92,2021-02-04,down,6295.70,6077.28,7430.45,6079.45
2020-11-06,6688.66,95,2021-02-08,down,6122.32,6000.96,7357.53,6019.79
2020-11-09,6851.98,88,2021-02-04,down,6295.70,6077.28,7537.18,6166.78
2020-11-10,6779.49,87,2021-02-04,down,6295.70,6077.28,7457.44,6101.54
2020-11-11,6663.73,245,2021-07-13,up,7331.73,7263.16,7330.10,5997.36
2020-11-12,6676.42,89,2021-02-08,down,6122.32,6000.96,7344.06,6008.78
2020-11-13,6686.39,88,2021-02-08,down,6122.32,6000.96,7355.03,6017.75
2020-11-16,6747.81,82,2021-02-05,down,6214.28,6044.61,7422.59,6073.03
2020-11-17,6681.72,84,2021-02-08,down,6122.32,6000.96,7349.89,6013.55
2020-11-18,6682.12,83,2021-02-08,down,6122.32,6000.96,7350.33,6013.91
2020-11-19,6718.46,79,2021-02-05,down,6214.28,6044.61,7390.31,6046.61
2020-11-20,6766.06,77,2021-02-04,down,6295.70,6077.28,7442.67,6089.45
2020-11-23,6807.72,74,2021-02-04,down,6295.70,6077.28,7488.49,6126.95
2020-11-24,6808.00,73,2021-02-04,down,6295.70,6077.28,7488.80,6127.20
2020-11-25,6691.87,76,2021-02-08,down,6122.32,6000.96,7361.06,6022.68
2020-11-26,6643.18,230,2021-07-13,up,7331.73,7263.16,7307.50,5978.86
2020-11-27,6641.77,229,2021-07-13,up,7331.73,7263.16,7305.95,5977.59
2020-11-30,6622.36,225,2021-07-12,up,7301.10,7171.04,7284.60,5960.12
2020-12-01,6713.23,70,2021-02-08,down,6122.32,6000.96,7384.55,6041.91
2020-12-02,6735.71,66,2021-02-05,down,6214.28,6044.61,7409.28,6062.14
2020-12-03,6711.84,68,2021-02-08,down,6122.32,6000.96,7383.02,6040.66
2020-12-04,6746.63,64,2021-02-05,down,6214.28,6044.61,7421.29,6071.97
2020-12-07,6733.00,61,2021-02-05,down,6214.28,6044.61,7406.30,6059.70
2020-12-08,6734.37,60,2021-02-05,down,6214.28,6044.61,7407.81,6060.93
2020-12-09,6602.52,216,2021-07-12,up,7301.10,7171.04,7262.77,5942.27
2020-12-10,6605.19,215,2021-07-12,up,7301.10,7171.04,7265.71,5944.67
2020-12-11,6498.24,211,2021-07-09,up,7165.88,7000.59,7148.06,5848.42
2020-12-14,6576.82,211,2021-07-12,up,7301.10,7171.04,7234.50,5919.14
2020-12-15,6596.50,210,2021-07-12,up,7301.10,7171.04,7256.15,5936.85
2020-12-16,6543.36,209,2021-07-12,up,7301.10,7171.04,7197.70,5889.02
2020-12-17,6597.86,208,2021-07-12,up,7301.10,7171.04,7257.65,5938.07
2020-12-18,6573.40,207,2021-07-12,up,7301.10,7171.04,7230.74,5916.06
2020-12-21,6691.59,50,2021-02-08,down,6122.32,6000.96,7360.75,6022.43
2020-12-22,6549.97,203,2021-07-12,up,7301.10,7171.04,7204.97,5894.97
2020-12-23,6601.24,202,2021-07-12,up,7301.10,7171.04,7261.36,5941.12
2020-12-24,6496.33,198,2021-07-09,up,7165.88,7000.59,7145.96,5846.70
2020-12-25,6561.27,200,2021-07-12,up,7301.10,7171.04,7217.40,5905.14
2020-12-28,6519.47,197,2021-07-12,up,7301.10,7171.04,7171.42,5867.52
2020-12-29,6477.26,192,2021-07-08,up,7138.76,7082.39,7124.99,5829.53
2020-12-30,6526.88,195,2021-07-12,up,7301.10,7171.04,7179.57,5874.19
2020-12-31,6646.47,195,2021-07-13,up,7331.73,7263.16,7311.12,5981.82
2021-01-04,6798.76,32,2021-02-04,down,6295.70,6077.28,7478.64,6118.88
2021-01-05,6807.45,31,2021-02-04,down,6295.70,6077.28,7488.20,6126.70
2021-01-06,6724.95,31,2021-02-05,down,6214.28,6044.61,7397.45,6052.45
2021-01-07,6616.55,187,2021-07-12,up,7301.10,7171.04,7278.21,5954.90
2021-01-08,6585.36,186,2021-07-12,up,7301.10,7171.04,7243.90,5926.82
2021-01-11,6475.95,179,2021-07-08,up,7138.76,7082.39,7123.55,5828.35
2021-01-12,6564.74,182,2021-07-12,up,7301.10,7171.04,7221.21,5908.27
2021-01-13,6513.64,178,2021-07-09,up,7165.88,7000.59,7165.00,5862.28
2021-01-14,6506.83,177,2021-07-09,up,7165.88,7000.59,7157.51,5856.15
2021-01-15,6528.46,179,2021-07-12,up,7301.10,7171.04,7181.31,5875.61
2021-01-18,6652.10,177,2021-07-13,up,7331.73,7263.16,7317.31,5986.89
2021-01-19,6614.07,175,2021-07-12,up,7301.10,7171.04,7275.48,5952.66
2021-01-20,6671.45,20,2021-02-08,down,6122.32,6000.96,7338.60,6004.31
2021-01-21,6745.11,16,2021-02-05,down,6214.28,6044.61,7419.62,6070.60
2021-01-22,6721.92,15,2021-02-05,down,6214.28,6044.61,7394.11,6049.73
2021-01-25,6657.27,170,2021-07-13,up,7331.73,7263.16,7323.00,5991.54
2021-01-26,6534.10,168,2021-07-12,up,7301.10,7171.04,7187.51,5880.69
2021-01-27,6537.75,167,2021-07-12,up,7301.10,7171.04,7191.53,5883.98
2021-01-28,6399.13,147,2021-06-23,up,7060.40,6978.77,7039.04,5759.22
2021-01-29,6304.12,144,2021-06-21,up,6970.64,6833.36,6934.53,5673.71
2021-02-01,6345.81,142,2021-06-22,up,7010.62,6947.87,6980.39,5711.23
2021-02-02,6417.46,142,2021-06-23,up,7060.40,6978.77,7059.21,5775.71
2021-02-03,6307.39,139,2021-06-21,up,6970.64,6833.36,6938.13,5676.65
2021-02-04,6167.75,117,2021-05-31,up,6814.36,6712.75,6784.53,5550.98
2021-02-05,6045.30,18,2021-02-22,up,6659.41,6534.57,6649.83,5440.77
2021-02-08,6088.82,109,2021-05-27,up,6706.38,6630.03,6697.70,5479.94
2021-02-09,6254.01,120,2021-06-08,up,6886.94,6779.93,6879.41,5628.61
2021-02-10,6303.31,132,2021-06-21,up,6970.64,6833.36,6933.64,5672.98
2021-02-18,6404.59,126,2021-06-23,up,7060.40,6978.77,7045.05,5764.13
2021-02-19,6527.65,144,2021-07-12,up,7301.10,7171.04,7180.41,5874.89
2021-02-22,6534.57,141,2021-07-12,up,7301.10,7171.04,7188.03,5881.11
2021-02-23,6489.96,137,2021-07-09,up,7165.88,7000.59,7138.96,5840.96
2021-02-24,6437.84,126,2021-06-29,up,7082.07,6999.75,7081.62,5794.06
2021-02-25,6399.35,119,2021-06-23,up,7060.40,6978.77,7039.29,5759.42
2021-02-26,6325.40,116,2021-06-21,up,6970.64,6833.36,6957.94,5692.86
2021-03-01,6495.16,131,2021-07-09,up,7165.88,7000.59,7144.68,5845.64
2021-03-02,6466.63,129,2021-07-08,up,7138.76,7082.39,7113.29,5819.97
2021-03-03,6553.60,132,2021-07-12,up,7301.10,7171.04,7208.96,5898.24
2021-03-04,6434.89,117,2021-06-28,up,7081.05,7005.93,7078.38,5791.40
2021-03-05,6456.28,126,2021-07-08,up,7138.76,7082.39,7101.91,5810.65
2021-03-08,6327.65,106,2021-06-21,up,6970.64,6833.36,6960.41,5694.89
2021-03-09,6126.28,84,2021-05-31,up,6814.36,6712.75,6738.91,5513.65
2021-03-10,6078.24,79,2021-05-27,up,6706.38,6630.03,6686.06,5470.42
2021-03-11,6219.66,83,2021-06-01,up,6854.75,6782.66,6841.63,5597.69
2021-03-12,6220.48,82,2021-06-01,up,6854.75,6782.66,6842.53,5598.43
2021-03-15,6177.74,78,2021-05-31,up,6814.36,6712.75,6795.51,5559.97
2021-03-16,6233.46,84,2021-06-07,up,6861.85,6807.93,6856.81,5610.11
2021-03-17,6277.58,87,2021-06-11,up,6907.95,6852.97,6905.34,5649.82
2021-03-18,6298.89,96,2021-06-21,up,6970.64,6833.36,6928.78,5669.00
2021-03-19,6250.81,82,2021-06-08,up,6886.94,6779.93,6875.89,5625.73
2021-03-22,6359.60,93,2021-06-22,up,7010.62,6947.87,6995.56,5723.64
2021-03-23,6289.00,91,2021-06-21,up,6970.64,6833.36,6917.90,5660.10
2021-03-24,6196.27,70,2021-06-01,up,6854.75,6782.66,6815.90,5576.64
2021-03-25,6190.71,68,2021-05-31,up,6814.36,6712.75,6809.78,5571.64
2021-03-26,6301.34,88,2021-06-21,up,6970.64,6833.36,6931.47,5671.21
2021-03-29,6326.61,85,2021-06-21,up,6970.64,6833.36,6959.27,5693.95
2021-03-30,6301.58,84,2021-06-21,up,6970.64,6833.36,6931.74,5671.42
2021-03-31,6293.39,83,2021-06-21,up,6970.64,6833.36,6922.73,5664.05
2021-04-01,6335.79,82,2021-06-21,up,6970.64,6833.36,6969.37,5702.21
2021-04-02,6361.25,82,2021-06-22,up,7010.62,6947.87,6997.38,5725.12
2021-04-06,6421.49,84,2021-06-28,up,7081.05,7005.93,7063.64,5779.34
2021-04-07,6422.76,83,2021-06-28,up,7081.05,7005.93,7065.04,5780.48
2021-04-08,6404.13,77,2021-06-23,up,7060.40,6978.77,7044.54,5763.72
2021-04-09,6399.52,76,2021-06-23,up,7060.40,6978.77,7039.47,5759.57
2021-04-12,6263.40,60,2021-06-10,up,6903.88,6808.66,6889.74,5637.06
2021-04-13,6231.14,50,2021-06-01,up,6854.75,6782.66,6854.25,5608.03
2021-04-14,6320.07,69,2021-06-21,up,6970.64,6833.36,6952.08,5688.06
2021-04-15,6296.61,68,2021-06-21,up,6970.64,6833.36,6926.27,5666.95
2021-04-16,6368.85,68,2021-06-22,up,7010.62,6947.87,7005.74,5731.97
2021-04-19,6477.39,81,2021-07-08,up,7138.76,7082.39,7125.13,5829.65
2021-04-20,6457.63,80,2021-07-08,up,7138.76,7082.39,7103.39,5811.87
2021-04-21,6457.71,79,2021-07-08,up,7138.76,7082.39,7103.48,5811.94
2021-04-22,6485.21,78,2021-07-08,up,7138.76,7082.39,7133.73,5836.69
2021-04-23,6453.30,70,2021-07-01,up,7099.13,6969.53,7098.63,5807.97
2021-04-26,6431.09,64,2021-06-28,up,7081.05,7005.93,7074.20,5787.98
2021-04-27,6400.90,58,2021-06-23,up,7060.40,6978.77,7040.99,5760.81
2021-04-28,6437.25,62,2021-06-28,up,7081.05,7005.93,7080.98,5793.53
2021-04-29,6405.10,56,2021-06-23,up,7060.40,6978.77,7045.61,5764.59
2021-04-30,6382.14,55,2021-06-23,up,7060.40,6978.77,7020.35,5743.93
2021-05-06,6398.44,49,2021-06-23,up,7060.40,6978.77,7038.28,5758.60
2021-05-07,6320.25,46,2021-06-21,up,6970.64,6833.36,6952.28,5688.23
2021-05-10,6338.57,44,2021-06-22,up,7010.62,6947.87,6972.43,5704.71
2021-05-11,6343.86,43,2021-06-22,up,7010.62,6947.87,6978.25,5709.47
2021-05-12,6420.34,48,2021-06-28,up,7081.05,7005.93,7062.37,5778.31
2021-05-13,6375.01,42,2021-06-23,up,7060.40,6978.77,7012.51,5737.51
2021-05-14,6462.48,56,2021-07-08,up,7138.76,7082.39,7108.73,5816.23
2021-05-17,6457.28,53,2021-07-08,up,7138.76,7082.39,7103.01,5811.55
2021-05-18,6486.82,52,2021-07-08,up,7138.76,7082.39,7135.50,5838.14
2021-05-19,6488.95,51,2021-07-08,up,7138.76,7082.39,7137.85,5840.06
2021-05-20,6482.84,50,2021-07-08,up,7138.76,7082.39,7131.12,5834.56
2021-05-21,6480.37,49,2021-07-08,up,7138.76,7082.39,7128.41,5832.33
2021-05-24,6537.86,50,2021-07-12,up,7301.10,7171.04,7191.65,5884.07
2021-05-25,6615.71,49,2021-07-12,up,7301.10,7171.04,7277.28,5954.14
2021-05-26,6644.75,49,2021-07-13,up,7331.73,7263.16,7309.23,5980.28
2021-05-27,6705.05,56,2021-07-21,up,7416.47,7285.41,7375.56,6034.55
2021-05-28,6694.35,55,2021-07-21,up,7416.47,7285.41,7363.79,6024.92
2021-05-31,6814.36,71,2021-08-09,up,7509.33,7386.31,7495.80,6132.92
2021-06-01,6854.73,71,2021-08-10,up,7566.73,7467.06,7540.20,6169.26
2021-06-02,6759.46,51,2021-07-22,up,7447.03,7349.13,7435.41,6083.51
2021-06-03,6754.07,50,2021-07-22,up,7447.03,7349.13,7429.48,6078.66
2021-06-04,6785.80,50,2021-07-23,up,7473.14,7348.32,7464.38,6107.22
2021-06-07,6861.85,65,2021-08-10,up,7566.73,7467.06,7548.04,6175.67
2021-06-08,6809.86,59,2021-08-05,up,7494.33,7402.38,7490.85,6128.87
2021-06-09,6823.41,62,2021-08-09,up,7509.33,7386.31,7505.75,6141.07
2021-06-10,6898.21,63,2021-08-11,up,7611.65,7498.58,7588.03,6208.39
2021-06-11,6852.97,61,2021-08-10,up,7566.73,7467.06,7538.27,6167.67
2021-06-15,6815.12,56,2021-08-09,up,7509.33,7386.31,7496.63,6133.61
2021-06-16,6673.24,36,2021-07-21,up,7416.47,7285.41,7340.56,6005.92
2021-06-17,6787.67,37,2021-07-23,up,7473.14,7348.32,7466.44,6108.90
2021-06-18,6863.72,54,2021-08-10,up,7566.73,7467.06,7550.09,6177.35
2021-06-21,6968.30,53,2021-08-12,up,7677.74,7588.74,7665.13,6271.47
2021-06-22,7000.25,53,2021-08-13,up,7724.44,7605.86,7700.28,6300.23
2021-06-23,7046.17,64,2021-08-25,up,7769.70,7664.29,7750.79,6341.55
2021-06-24,6974.64,50,2021-08-12,up,7677.74,7588.74,7672.10,6277.18
2021-06-25,7000.43,50,2021-08-13,up,7724.44,7605.86,7700.47,6300.39
2021-06-28,7063.47,60,2021-08-26,up,7771.85,7662.38,7769.82,6357.12
2021-06-29,7004.30,46,2021-08-13,up,7724.44,7605.86,7704.73,6303.87
2021-06-30,7083.70,62,2021-08-30,up,7792.52,7687.15,7792.07,6375.33
2021-07-01,6969.53,43,2021-08-12,up,7677.74,7588.74,7666.48,6272.58
2021-07-02,6908.93,41,2021-08-11,up,7611.65,7498.58,7599.82,6218.04
2021-07-05,7006.70,40,2021-08-13,up,7724.44,7605.86,7707.37,6306.03
2021-07-06,6979.06,38,2021-08-12,up,7677.74,7588.74,7676.97,6281.15
2021-07-07,7089.66,63,2021-09-07,up,7881.87,7718.59,7798.63,6380.69
2021-07-08,7099.41,62,2021-09-07,up,7881.87,7718.59,7809.35,6389.47
2021-07-09,7142.90,61,2021-09-07,up,7881.87,7718.59,7857.19,6428.61
2021-07-12,7284.23,65,2021-09-14,up,8042.52,7895.18,8012.65,6555.81
2021-07-13,7331.73,141,2021-11-30,up,8082.90,7991.19,8064.90,6598.56
2021-07-14,7243.82,63,2021-09-14,up,8042.52,7895.18,7968.20,6519.44
2021-07-15,7241.62,62,2021-09-14,up,8042.52,7895.18,7965.78,6517.46
2021-07-16,7228.36,57,2021-09-10,up,7954.48,7832.96,7951.20,6505.52
