"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2018年11月29日","4,345.70","4,462.79","4,473.31","4,344.90","77.10K","-2.16%"
"2018年11月28日","4,441.86","4,389.83","4,441.86","4,333.06","72.51K","1.24%"
"2018年11月27日","4,387.65","4,393.29","4,416.36","4,361.02","62.35K","0.46%"
"2018年11月26日","4,367.46","4,371.42","4,408.11","4,347.75","68.59K","-0.17%"
"2018年11月23日","4,374.76","4,542.11","4,547.51","4,365.35","92.08K","-3.88%"
"2018年11月22日","4,551.33","4,562.64","4,583.37","4,528.24","75.28K","-0.07%"
"2018年11月21日","4,554.67","4,483.38","4,564.53","4,476.42","90.16K","0.38%"
"2018年11月20日","4,537.45","4,629.13","4,645.90","4,535.87","103.12K","-2.85%"
"2018年11月19日","4,670.74","4,660.48","4,677.97","4,612.48","111.02K","0.25%"
"2018年11月16日","4,659.10","4,625.00","4,691.56","4,609.83","110.67K","0.85%"
"2018年11月15日","4,619.81","4,540.88","4,619.81","4,539.96","98.31K","1.63%"
"2018年11月14日","4,545.51","4,551.80","4,600.13","4,534.52","112.60K","-0.40%"
"2018年11月13日","4,563.54","4,430.95","4,588.50","4,422.95","128.71K","1.83%"
"2018年11月12日","4,481.69","4,360.63","4,481.77","4,354.47","86.99K","2.59%"
"2018年11月9日","4,368.61","4,363.21","4,396.39","4,348.81","67.43K","-0.31%"
"2018年11月8日","4,382.33","4,442.66","4,450.98","4,379.88","72.15K","-0.74%"
"2018年11月7日","4,415.14","4,437.72","4,479.69","4,414.07","78.09K","-0.52%"
"2018年11月6日","4,438.10","4,427.36","4,440.11","4,385.33","69.80K","-0.06%"
"2018年11月5日","4,440.83","4,427.63","4,466.14","4,375.04","87.78K","0.06%"
"2018年11月2日","4,437.95","4,366.73","4,437.98","4,360.87","96.89K","3.23%"
"2018年11月1日","4,298.98","4,299.46","4,367.73","4,294.87","86.06K","0.62%"
"2018年10月31日","4,272.55","4,207.76","4,298.24","4,204.36","74.69K","1.62%"
"2018年10月30日","4,204.54","4,145.40","4,233.79","4,096.14","72.84K","1.01%"
"2018年10月29日","4,162.53","4,220.64","4,227.64","4,144.81","57.45K","-1.69%"
"2018年10月26日","4,233.96","4,260.91","4,294.56","4,217.79","67.98K","-0.01%"
"2018年10月25日","4,234.42","4,124.19","4,240.58","4,103.56","69.69K","-0.26%"
"2018年10月24日","4,245.49","4,233.84","4,297.37","4,207.16","62.82K","-0.19%"
"2018年10月23日","4,253.56","4,336.45","4,350.73","4,228.33","74.67K","-1.84%"
"2018年10月22日","4,333.14","4,165.76","4,375.60","4,165.76","92.96K","4.97%"
"2018年10月19日","4,127.99","3,958.45","4,130.93","3,948.56","69.56K","2.73%"
"2018年10月18日","4,018.46","4,104.33","4,104.33","4,013.65","59.78K","-2.78%"
"2018年10月17日","4,133.38","4,147.35","4,167.76","4,038.42","69.52K","0.82%"
"2018年10月16日","4,099.68","4,193.38","4,221.34","4,076.87","61.08K","-2.37%"
"2018年10月15日","4,199.15","4,283.36","4,317.71","4,195.83","62.29K","-1.84%"
"2018年10月12日","4,278.04","4,267.36","4,300.01","4,136.63","81.53K","-0.68%"
"2018年10月11日","4,307.42","4,483.27","4,503.20","4,274.70","90.56K","-6.96%"
"2018年10月10日","4,629.89","4,634.64","4,655.55","4,586.89","51.34K","-0.11%"
"2018年10月9日","4,634.89","4,652.49","4,685.22","4,612.64","50.44K","-0.25%"
"2018年10月8日","4,646.49","4,722.42","4,737.29","4,639.40","63.28K","-3.21%"
"2018年9月28日","4,800.73","4,762.33","4,802.16","4,746.18","57.27K","0.95%"
"2018年9月27日","4,755.38","4,812.64","4,817.62","4,754.28","61.44K","-1.25%"
"2018年9月26日","4,815.63","4,794.07","4,841.70","4,782.39","64.72K","0.48%"
"2018年9月25日","4,792.55","4,774.79","4,810.34","4,763.21","52.65K","-0.26%"
"2018年9月21日","4,805.22","4,743.81","4,813.29","4,721.69","65.90K","1.52%"
"2018年9月20日","4,733.48","4,734.48","4,761.41","4,723.30","56.40K","-0.07%"
"2018年9月19日","4,736.89","4,673.95","4,772.95","4,664.13","67.06K","1.14%"
"2018年9月18日","4,683.51","4,588.23","4,684.29","4,584.43","54.43K","1.76%"
"2018年9月17日","4,602.39","4,649.95","4,649.95","4,586.32","49.34K","-1.45%"
"2018年9月14日","4,670.08","4,720.78","4,724.00","4,669.94","56.45K","-1.08%"
"2018年9月13日","4,721.21","4,727.43","4,752.90","4,655.21","55.69K","0.58%"
"2018年9月12日","4,693.97","4,700.90","4,733.58","4,681.13","42.54K","-0.19%"
"2018年9月11日","4,702.90","4,702.83","4,738.26","4,669.42","49.97K","-0.04%"
"2018年9月10日","4,704.88","4,792.60","4,794.01","4,701.29","51.33K","-1.81%"
"2018年9月7日","4,791.78","4,796.84","4,867.53","4,759.49","53.60K","-0.03%"
"2018年9月6日","4,793.35","4,800.94","4,849.18","4,773.88","45.87K","-0.45%"
"2018年9月5日","4,815.03","4,877.11","4,886.27","4,814.96","58.40K","-1.54%"
"2018年9月4日","4,890.28","4,833.88","4,905.02","4,828.52","61.03K","1.06%"
"2018年9月3日","4,838.87","4,808.38","4,840.15","4,754.81","52.90K","0.50%"
"2018年8月31日","4,814.82","4,854.96","4,862.44","4,805.21","48.01K","-1.07%"
"2018年8月30日","4,867.12","4,937.65","4,952.61","4,861.06","54.16K","-1.51%"
"2018年8月29日","4,941.96","4,972.08","4,974.16","4,929.46","53.27K","-0.65%"
"2018年8月28日","4,974.21","4,964.73","4,983.94","4,954.17","53.47K","0.29%"
"2018年8月27日","4,960.07","4,859.12","4,964.45","4,859.12","58.55K","2.22%"
"2018年8月24日","4,852.29","4,853.86","4,880.89","4,831.89","43.90K","-0.23%"
"2018年8月23日","4,863.67","4,832.01","4,885.81","4,821.11","47.26K","0.55%"
"2018年8月22日","4,837.02","4,877.01","4,878.82","4,829.61","43.92K","-1.12%"
"2018年8月21日","4,891.98","4,831.21","4,901.12","4,816.85","49.74K","1.23%"
"2018年8月20日","4,832.65","4,794.24","4,832.91","4,736.56","51.63K","0.62%"
"2018年8月17日","4,803.03","4,923.44","4,941.10","4,793.77","51.71K","-1.75%"
"2018年8月16日","4,888.37","4,876.69","4,943.20","4,836.05","52.39K","-0.90%"
"2018年8月15日","4,932.81","5,035.57","5,038.77","4,929.20","53.35K","-2.09%"
"2018年8月14日","5,037.88","5,043.89","5,061.41","5,016.32","46.38K","-0.34%"
"2018年8月13日","5,055.28","4,981.34","5,064.02","4,958.89","55.72K","0.49%"
"2018年8月10日","5,030.51","5,000.05","5,037.49","4,990.83","53.19K","0.51%"
"2018年8月9日","5,004.77","4,862.15","5,030.16","4,856.48","68.27K","2.54%"
"2018年8月8日","4,880.57","4,940.78","4,952.42","4,877.66","58.08K","-1.54%"
"2018年8月7日","4,956.87","4,836.31","4,956.87","4,797.45","59.15K","2.73%"
"2018年8月6日","4,825.25","4,919.50","4,941.18","4,798.85","52.46K","-2.12%"
"2018年8月3日","4,929.75","4,982.89","5,008.24","4,929.75","50.74K","-1.33%"
"2018年8月2日","4,996.01","5,094.34","5,094.34","4,887.50","74.39K","-2.14%"
"2018年8月1日","5,105.37","5,198.46","5,233.50","5,105.37","60.37K","-1.61%"
"2018年7月31日","5,188.72","5,182.83","5,208.38","5,163.66","49.50K","0.07%"
"2018年7月30日","5,185.15","5,244.77","5,255.19","5,167.40","60.84K","-1.22%"
"2018年7月27日","5,249.29","5,270.23","5,281.35","5,230.10","61.72K","-0.46%"
"2018年7月26日","5,273.48","5,307.30","5,318.88","5,262.31","75.12K","-0.66%"
"2018年7月25日","5,308.66","5,308.02","5,332.62","5,294.42","74.85K","0.08%"
"2018年7月24日","5,304.64","5,213.39","5,315.67","5,211.94","88.20K","1.74%"
"2018年7月23日","5,214.00","5,146.62","5,214.38","5,132.38","68.48K","0.75%"
"2018年7月20日","5,175.25","5,105.65","5,184.87","5,072.16","57.87K","1.25%"
"2018年7月19日","5,111.33","5,153.38","5,179.73","5,088.12","50.48K","-0.88%"
"2018年7月18日","5,156.64","5,198.89","5,220.18","5,156.64","55.26K","-0.76%"
"2018年7月17日","5,196.20","5,189.15","5,196.20","5,132.21","48.24K","0.02%"
"2018年7月16日","5,195.20","5,201.53","5,216.56","5,170.22","51.67K","-0.17%"
"2018年7月13日","5,204.19","5,174.51","5,207.36","5,167.16","56.35K","0.61%"
"2018年7月12日","5,172.50","5,029.29","5,184.02","5,029.29","68.09K","2.71%"
"2018年7月11日","5,036.16","5,060.07","5,070.49","4,973.99","58.92K","-1.95%"
"2018年7月10日","5,136.53","5,114.12","5,141.71","5,094.29","52.23K","0.57%"
"2018年7月9日","5,107.55","5,007.21","5,107.87","5,007.21","52.94K","2.22%"
"2018年7月6日","4,996.63","4,981.98","5,061.04","4,897.26","61.34K","0.28%"
"2018年7月5日","4,982.76","5,109.14","5,126.47","4,981.78","52.93K","-2.71%"
"2018年7月4日","5,121.34","5,171.19","5,180.27","5,102.78","53.86K","-1.46%"
"2018年7月3日","5,197.13","5,138.55","5,203.36","5,054.66","61.42K","1.14%"
"2018年7月2日","5,138.78","5,216.85","5,238.64","5,100.87","55.25K","-1.51%"
"2018年6月29日","5,217.76","5,061.09","5,218.91","5,054.05","57.24K","3.22%"
"2018年6月28日","5,055.11","5,097.51","5,150.65","5,050.32","47.77K","-1.06%"
"2018年6月27日","5,109.50","5,159.62","5,188.20","5,089.71","49.86K","-0.98%"
"2018年6月26日","5,160.28","5,059.38","5,170.17","5,044.24","51.07K","0.69%"
"2018年6月25日","5,125.03","5,196.65","5,211.76","5,121.21","47.86K","-0.68%"
"2018年6月22日","5,160.12","5,052.44","5,165.04","5,017.51","51.69K","1.39%"
"2018年6月21日","5,089.25","5,196.13","5,244.65","5,086.93","63.24K","-2.10%"
"2018年6月20日","5,198.39","5,114.06","5,222.88","5,090.22","60.33K","1.10%"
"2018年6月19日","5,141.71","5,396.68","5,409.41","5,070.22","82.99K","-6.24%"
"2018年6月15日","5,483.94","5,582.84","5,593.69","5,448.07","56.45K","-1.84%"
"2018年6月14日","5,586.93","5,590.57","5,645.19","5,570.83","44.42K","-0.36%"
"2018年6月13日","5,607.02","5,678.81","5,679.67","5,605.55","49.23K","-1.52%"
"2018年6月12日","5,693.35","5,638.35","5,693.61","5,594.92","46.65K","1.08%"
"2018年6月11日","5,632.36","5,657.65","5,672.63","5,612.87","43.11K","-0.65%"
"2018年6月8日","5,669.30","5,731.84","5,731.84","5,630.66","52.93K","-1.20%"
"2018年6月7日","5,738.02","5,786.46","5,798.33","5,734.63","47.38K","-0.63%"
"2018年6月6日","5,774.26","5,770.71","5,784.61","5,748.70","48.18K","-0.08%"
"2018年6月5日","5,779.08","5,681.22","5,779.86","5,680.49","47.41K","1.69%"
"2018年6月4日","5,683.15","5,692.97","5,707.49","5,652.14","46.75K","-0.03%"
"2018年6月1日","5,685.12","5,729.92","5,759.50","5,654.84","53.83K","-1.21%"
"2018年5月31日","5,754.47","5,722.95","5,760.20","5,672.18","56.01K","1.26%"
"2018年5月30日","5,682.59","5,759.45","5,778.04","5,675.91","68.53K","-2.62%"
"2018年5月29日","5,835.45","5,884.59","5,921.72","5,832.55","56.18K","-0.95%"
"2018年5月28日","5,891.26","5,910.48","5,938.07","5,858.27","57.81K","-0.45%"
"2018年5月25日","5,917.80","5,983.94","5,992.48","5,909.04","57.79K","-1.25%"
"2018年5月24日","5,992.62","6,014.02","6,028.50","5,986.72","53.71K","-0.35%"
"2018年5月23日","6,013.85","6,080.73","6,081.53","6,012.42","67.85K","-1.30%"
"2018年5月22日","6,092.91","6,066.25","6,092.91","6,052.09","62.27K","0.34%"
"2018年5月21日","6,072.20","6,034.43","6,080.82","6,034.06","70.72K","1.29%"
"2018年5月18日","5,995.15","5,968.56","6,000.95","5,932.13","57.87K","0.36%"
"2018年5月17日","5,973.78","6,000.74","6,010.30","5,959.73","53.00K","-0.50%"
"2018年5月16日","6,004.07","6,002.75","6,045.03","5,991.38","58.34K","-0.27%"
"2018年5月15日","6,020.57","5,972.16","6,021.02","5,947.46","54.72K","0.89%"
"2018年5月14日","5,967.55","5,982.47","6,008.89","5,951.67","59.80K","-0.40%"
"2018年5月11日","5,991.34","6,044.98","6,052.54","5,989.43","63.85K","-0.81%"
"2018年5月10日","6,040.57","6,036.01","6,052.71","5,999.95","58.31K","0.19%"
"2018年5月9日","6,029.23","6,034.46","6,042.91","6,002.39","54.12K","-0.21%"
"2018年5月8日","6,041.81","6,023.58","6,042.07","6,012.13","62.20K","0.38%"
"2018年5月7日","6,019.14","5,921.31","6,023.19","5,918.38","64.03K","1.86%"
"2018年5月4日","5,909.29","5,891.12","5,939.95","5,883.70","55.46K","-0.02%"
"2018年5月3日","5,910.61","5,843.09","5,911.09","5,779.73","67.60K","0.94%"
"2018年5月2日","5,855.32","5,861.84","5,894.46","5,817.39","63.15K","-0.10%"
"2018年4月27日","5,860.98","5,865.44","5,886.00","5,808.78","56.00K","0.22%"
"2018年4月26日","5,847.98","5,951.19","5,955.26","5,846.08","62.64K","-1.87%"
"2018年4月25日","5,959.42","5,929.40","5,968.88","5,919.52","60.38K","0.04%"
"2018年4月24日","5,957.19","5,825.45","5,957.83","5,825.45","67.95K","2.29%"
"2018年4月23日","5,823.92","5,885.61","5,913.57","5,761.97","63.95K","-0.97%"
"2018年4月20日","5,880.84","5,984.06","5,999.01","5,872.50","72.39K","-2.06%"
"2018年4月19日","6,004.73","5,965.24","6,041.99","5,962.71","76.00K","0.57%"
"2018年4月18日","5,970.66","5,925.84","5,981.34","5,826.65","76.20K","1.35%"
"2018年4月17日","5,890.86","6,024.55","6,038.25","5,886.02","71.92K","-2.02%"
"2018年4月16日","6,012.41","6,018.17","6,053.99","5,966.20","70.99K","-0.25%"
"2018年4月13日","6,027.19","6,073.84","6,093.35","6,018.01","54.16K","-0.40%"
"2018年4月12日","6,051.33","6,073.77","6,091.98","6,039.56","60.52K","-0.58%"
"2018年4月11日","6,086.61","6,082.03","6,110.18","6,073.22","66.25K","0.38%"
"2018年4月10日","6,063.74","6,032.49","6,064.39","5,993.00","69.42K","0.63%"
"2018年4月9日","6,025.65","5,994.35","6,053.97","5,954.54","64.85K","0.13%"
"2018年4月4日","6,017.69","6,077.65","6,098.84","6,011.15","67.26K","-0.69%"
"2018年4月3日","6,059.71","6,039.07","6,066.44","6,008.51","71.75K","-1.02%"
"2018年4月2日","6,121.96","6,127.23","6,169.30","6,113.34","85.43K","0.12%"
"2018年3月30日","6,114.74","6,052.18","6,115.27","6,051.02","73.05K","1.32%"
"2018年3月29日","6,034.86","5,993.97","6,040.86","5,967.63","68.81K","1.03%"
"2018年3月28日","5,973.34","5,962.56","6,036.16","5,949.10","75.30K","-1.02%"
"2018年3月27日","6,034.77","5,956.24","6,043.05","5,956.24","89.20K","2.23%"
"2018年3月26日","5,902.96","5,715.35","5,902.96","5,675.37","84.77K","2.00%"
"2018年3月23日","5,787.15","5,913.37","5,978.42","5,722.77","121.37K","-5.15%"
"2018年3月22日","6,101.23","6,130.05","6,161.37","6,074.66","67.41K","-0.46%"
"2018年3月21日","6,129.20","6,182.11","6,224.56","6,125.14","79.49K","-0.72%"
"2018年3月20日","6,173.70","6,109.60","6,176.50","6,091.50","67.48K","0.32%"
"2018年3月19日","6,153.83","6,142.52","6,186.61","6,118.30","67.23K","0.12%"
"2018年3月16日","6,146.31","6,181.38","6,205.87","6,146.31","65.07K","-0.55%"
"2018年3月15日","6,180.11","6,172.85","6,203.24","6,117.60","72.17K","-0.15%"
"2018年3月14日","6,189.32","6,234.24","6,253.17","6,185.18","75.47K","-1.04%"
"2018年3月13日","6,254.15","6,285.80","6,297.43","6,251.40","84.81K","-0.66%"
"2018年3月12日","6,295.78","6,230.81","6,295.78","6,230.39","97.66K","1.43%"
"2018年3月9日","6,206.98","6,131.12","6,211.28","6,131.01","85.93K","1.23%"
"2018年3月8日","6,131.51","6,073.67","6,131.70","6,073.67","67.89K","0.74%"
"2018年3月7日","6,086.49","6,133.95","6,149.10","6,082.58","74.59K","-0.96%"
"2018年3月6日","6,145.58","6,077.37","6,145.85","6,070.72","83.50K","1.34%"
"2018年3月5日","6,064.10","6,066.68","6,080.97","6,031.98","67.33K","0.13%"
"2018年3月2日","6,056.34","6,053.48","6,094.80","6,044.26","73.44K","-0.56%"
"2018年3月1日","6,090.22","5,987.36","6,091.00","5,974.12","73.10K","1.10%"
"2018年2月28日","6,023.68","5,967.90","6,044.07","5,939.64","70.99K","0.22%"
"2018年2月27日","6,010.56","6,025.88","6,042.39","6,000.88","77.02K","-0.32%"
"2018年2月26日","6,029.68","5,926.42","6,032.14","5,917.62","83.07K","2.24%"
"2018年2月23日","5,897.68","5,877.72","5,902.94","5,848.52","62.15K","0.37%"
"2018年2月22日","5,875.73","5,800.95","5,875.76","5,797.91","59.64K","2.10%"
"2018年2月14日","5,754.83","5,741.88","5,761.77","5,712.88","41.40K","0.31%"
"2018年2月13日","5,736.95","5,731.15","5,789.70","5,727.75","57.21K","0.66%"
"2018年2月12日","5,699.10","5,581.71","5,714.82","5,581.71","57.25K","2.60%"
"2018年2月9日","5,554.90","5,631.96","5,663.10","5,490.62","84.32K","-3.67%"
"2018年2月8日","5,766.48","5,695.67","5,786.79","5,691.29","62.45K","0.97%"
"2018年2月7日","5,711.33","5,805.97","5,831.81","5,630.09","85.24K","0.12%"
"2018年2月6日","5,704.26","5,886.35","5,920.74","5,702.85","92.34K","-4.90%"
"2018年2月5日","5,998.22","5,927.74","6,016.16","5,907.47","74.05K","-0.11%"
"2018年2月2日","6,004.85","5,937.62","6,006.47","5,844.46","83.75K","0.34%"
"2018年2月1日","5,984.74","6,181.00","6,196.71","5,984.28","94.97K","-3.31%"
"2018年1月31日","6,189.34","6,277.74","6,277.74","6,170.16","80.73K","-1.97%"
"2018年1月30日","6,313.44","6,301.35","6,330.54","6,300.46","70.70K","0.06%"
"2018年1月29日","6,309.88","6,385.04","6,398.97","6,295.90","84.03K","-1.16%"
"2018年1月26日","6,383.63","6,374.10","6,401.48","6,368.90","69.01K","0.01%"
"2018年1月25日","6,382.72","6,386.80","6,424.35","6,380.84","81.08K","-0.18%"
"2018年1月24日","6,394.30","6,353.30","6,395.57","6,322.92","77.35K","0.62%"
"2018年1月23日","6,355.00","6,342.69","6,362.58","6,330.46","66.75K","0.12%"
"2018年1月22日","6,347.64","6,264.76","6,347.81","6,248.31","72.76K","1.20%"
"2018年1月19日","6,272.38","6,284.60","6,317.00","6,261.24","71.81K","-0.23%"
"2018年1月18日","6,286.80","6,253.06","6,295.78","6,253.06","65.02K","0.31%"
"2018年1月17日","6,267.46","6,288.02","6,288.14","6,202.32","84.20K","-0.53%"
"2018年1月16日","6,301.13","6,245.15","6,301.40","6,245.11","79.17K","0.76%"
"2018年1月15日","6,253.38","6,391.37","6,392.52","6,236.56","91.47K","-2.28%"
"2018年1月12日","6,399.37","6,418.83","6,435.19","6,387.78","77.84K","-0.41%"
"2018年1月11日","6,425.94","6,391.90","6,432.44","6,371.54","78.77K","0.31%"
"2018年1月10日","6,405.94","6,443.46","6,444.31","6,361.09","80.97K","-0.62%"
"2018年1月9日","6,445.75","6,441.68","6,449.03","6,425.03","75.57K","-0.01%"
"2018年1月8日","6,446.18","6,413.87","6,446.79","6,393.88","89.48K","0.45%"
"2018年1月5日","6,417.25","6,414.77","6,435.85","6,397.29","81.58K","-0.00%"
"2018年1月4日","6,417.53","6,380.27","6,418.26","6,375.51","80.54K","0.46%"
"2018年1月3日","6,388.25","6,331.72","6,391.98","6,324.26","83.94K","0.88%"
"2018年1月2日","6,332.23","6,263.15","6,332.61","6,258.16","73.03K","1.30%"
"2017年12月29日","6,250.82","6,201.46","6,250.82","6,201.46","57.17K","0.75%"
"2017年12月28日","6,204.27","6,163.96","6,219.54","6,157.11","65.88K","0.50%"
"2017年12月27日","6,173.15","6,213.24","6,228.88","6,168.13","64.20K","-0.76%"
"2017年12月26日","6,220.15","6,179.56","6,220.50","6,148.10","57.67K","0.56%"
"2017年12月25日","6,185.59","6,244.86","6,257.02","6,170.68","61.27K","-0.92%"
"2017年12月22日","6,242.88","6,236.23","6,269.31","6,235.23","55.01K","0.07%"
"2017年12月21日","6,238.50","6,191.78","6,255.84","6,148.82","59.25K","0.63%"
"2017年12月20日","6,199.36","6,244.06","6,246.91","6,188.32","57.82K","-0.83%"
"2017年12月19日","6,251.24","6,200.93","6,251.49","6,200.71","52.64K","0.83%"
"2017年12月18日","6,199.99","6,229.74","6,247.59","6,179.03","53.77K","-0.57%"
"2017年12月15日","6,235.76","6,274.10","6,278.93","6,214.65","61.94K","-0.77%"
"2017年12月14日","6,284.08","6,273.61","6,288.50","6,247.68","55.76K","0.11%"
"2017年12月13日","6,277.44","6,224.78","6,277.73","6,217.79","50.35K","0.71%"
"2017年12月12日","6,233.21","6,281.14","6,290.85","6,233.21","56.61K","-0.84%"
"2017年12月11日","6,286.17","6,214.64","6,286.50","6,214.64","61.11K","1.34%"
"2017年12月8日","6,203.14","6,128.12","6,217.57","6,126.38","55.58K","1.10%"
"2017年12月7日","6,135.47","6,156.35","6,182.75","6,130.83","53.10K","-0.60%"
"2017年12月6日","6,172.80","6,116.16","6,173.35","6,053.24","60.27K","0.65%"
"2017年12月5日","6,132.91","6,265.79","6,279.39","6,099.41","69.69K","-2.34%"
"2017年12月4日","6,279.62","6,311.22","6,334.87","6,272.67","60.19K","-0.58%"
"2017年12月1日","6,316.41","6,259.96","6,323.84","6,256.23","54.75K","0.85%"
"2017年11月30日","6,263.42","6,303.92","6,322.04","6,248.18","60.88K","-0.87%"
"2017年11月29日","6,318.37","6,293.25","6,329.18","6,245.06","76.56K","0.30%"
"2017年11月28日","6,299.31","6,188.09","6,299.31","6,188.09","56.48K","1.69%"
"2017年11月27日","6,194.55","6,269.23","6,279.59","6,186.03","59.41K","-1.33%"
"2017年11月24日","6,278.03","6,250.06","6,307.89","6,243.96","59.05K","0.06%"
"2017年11月23日","6,274.51","6,427.58","6,427.58","6,274.51","75.01K","-2.56%"
"2017年11月22日","6,439.44","6,456.32","6,483.63","6,391.46","70.90K","-0.26%"
"2017年11月21日","6,456.35","6,420.39","6,473.70","6,397.36","67.76K","0.36%"
"2017年11月20日","6,433.17","6,330.90","6,433.78","6,239.32","70.07K","1.12%"
"2017年11月17日","6,361.94","6,549.22","6,555.75","6,359.52","89.02K","-2.99%"
"2017年11月16日","6,558.31","6,529.31","6,570.28","6,511.90","67.94K","0.32%"
"2017年11月15日","6,537.66","6,592.76","6,603.51","6,505.99","73.95K","-1.16%"
"2017年11月14日","6,614.51","6,664.61","6,673.75","6,588.25","84.75K","-0.85%"
"2017年11月13日","6,671.21","6,644.69","6,671.26","6,624.67","84.60K","0.45%"
"2017年11月10日","6,641.22","6,599.65","6,647.23","6,593.03","80.01K","0.45%"
"2017年11月9日","6,611.35","6,562.36","6,611.39","6,558.49","68.82K","0.76%"
"2017年11月8日","6,561.69","6,544.59","6,601.47","6,534.16","73.81K","0.15%"
"2017年11月7日","6,551.94","6,508.21","6,552.26","6,498.39","72.38K","0.63%"
"2017年11月6日","6,511.10","6,432.07","6,512.13","6,408.36","66.72K","1.31%"
"2017年11月3日","6,426.98","6,477.82","6,491.05","6,395.46","68.26K","-0.89%"
"2017年11月2日","6,484.93","6,541.61","6,541.61","6,476.37","67.55K","-1.04%"
"2017年11月1日","6,552.95","6,559.52","6,586.13","6,547.85","64.63K","-0.11%"
"2017年10月31日","6,560.21","6,496.69","6,560.25","6,496.69","62.26K","0.74%"
"2017年10月30日","6,511.76","6,621.78","6,629.30","6,460.05","83.76K","-1.80%"
"2017年10月27日","6,630.81","6,664.43","6,673.47","6,622.12","67.92K","-0.62%"
"2017年10月26日","6,671.93","6,639.89","6,686.12","6,630.97","74.91K","0.36%"
"2017年10月25日","6,647.89","6,596.79","6,648.39","6,593.07","58.65K","0.68%"
"2017年10月24日","6,603.00","6,605.52","6,605.90","6,556.34","59.17K","-0.15%"
"2017年10月23日","6,612.76","6,569.79","6,613.03","6,562.91","60.48K","0.63%"
"2017年10月20日","6,571.42","6,489.79","6,571.44","6,485.81","60.48K","1.08%"
"2017年10月19日","6,501.40","6,553.87","6,562.35","6,494.73","72.62K","-0.95%"
"2017年10月18日","6,563.44","6,612.49","6,630.67","6,557.66","73.37K","-0.75%"
"2017年10月17日","6,612.94","6,604.33","6,644.75","6,589.54","59.42K","-0.09%"
"2017年10月16日","6,619.21","6,709.87","6,709.87","6,609.62","85.87K","-1.35%"
"2017年10月13日","6,709.82","6,660.03","6,711.93","6,659.88","72.93K","0.76%"
"2017年10月12日","6,659.10","6,658.13","6,674.38","6,611.97","77.96K","-0.11%"
"2017年10月11日","6,666.47","6,702.69","6,703.58","6,661.09","90.75K","-0.58%"
"2017年10月10日","6,705.48","6,677.37","6,705.72","6,658.86","87.01K","0.41%"
"2017年10月9日","6,678.37","6,682.58","6,696.67","6,657.53","86.42K","1.14%"
"2017年9月29日","6,603.26","6,572.45","6,611.65","6,572.45","70.94K","0.54%"
"2017年9月28日","6,567.79","6,577.43","6,599.13","6,565.88","74.63K","-0.23%"
"2017年9月27日","6,583.14","6,523.50","6,589.74","6,522.20","75.17K","0.96%"
"2017年9月26日","6,520.72","6,484.34","6,520.72","6,482.29","67.77K","0.48%"
"2017年9月25日","6,489.84","6,560.14","6,568.00","6,484.21","77.83K","-1.25%"
"2017年9月22日","6,572.01","6,591.15","6,592.88","6,547.28","85.24K","-0.61%"
"2017年9月21日","6,612.05","6,684.65","6,687.12","6,612.05","98.94K","-1.20%"
"2017年9月20日","6,692.47","6,627.69","6,692.71","6,613.66","101.97K","0.85%"
"2017年9月19日","6,636.02","6,670.97","6,681.25","6,611.75","93.52K","-0.50%"
"2017年9月18日","6,669.45","6,616.13","6,669.45","6,616.13","88.85K","0.72%"
"2017年9月15日","6,622.04","6,661.52","6,663.51","6,603.73","109.38K","-0.75%"
"2017年9月14日","6,672.18","6,683.47","6,701.69","6,643.59","113.97K","-0.18%"
"2017年9月13日","6,684.38","6,635.17","6,684.86","6,630.50","104.72K","0.61%"
"2017年9月12日","6,644.01","6,659.80","6,715.39","6,628.88","141.88K","-0.08%"
"2017年9月11日","6,649.63","6,579.89","6,650.12","6,566.28","102.55K","1.15%"
"2017年9月8日","6,574.18","6,554.60","6,599.13","6,537.04","93.85K","0.24%"
"2017年9月7日","6,558.60","6,601.34","6,614.10","6,553.70","107.06K","-0.73%"
"2017年9月6日","6,607.12","6,550.06","6,610.75","6,540.83","105.48K","0.54%"
"2017年9月5日","6,571.86","6,561.67","6,576.56","6,528.11","95.23K","0.11%"
"2017年9月4日","6,564.68","6,530.51","6,566.10","6,519.79","119.98K","0.59%"
"2017年9月1日","6,526.50","6,472.95","6,530.90","6,466.13","121.12K","0.87%"
"2017年8月31日","6,470.43","6,451.52","6,470.94","6,429.74","91.03K","0.26%"
"2017年8月30日","6,453.46","6,405.90","6,462.76","6,405.90","95.56K","0.71%"
"2017年8月29日","6,408.16","6,420.57","6,439.08","6,393.48","87.70K","-0.26%"
"2017年8月28日","6,424.58","6,348.87","6,442.40","6,348.87","94.89K","1.23%"
"2017年8月25日","6,346.53","6,274.35","6,358.89","6,274.35","75.55K","1.08%"
"2017年8月24日","6,278.59","6,322.63","6,329.03","6,267.23","67.57K","-0.70%"
"2017年8月23日","6,322.78","6,359.78","6,371.30","6,310.01","75.61K","-0.83%"
"2017年8月22日","6,375.98","6,396.93","6,398.56","6,362.41","89.10K","-0.43%"
"2017年8月21日","6,403.78","6,354.10","6,404.05","6,354.01","86.52K","0.88%"
"2017年8月18日","6,347.76","6,324.90","6,361.97","6,313.15","91.18K","-0.29%"
